,region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
289,Kentucky_US,2448.0,2313.0,2259.0,2211.0,2301.0,2437.0,2671.0,2837.0,2934.0,3057.0,3018.0,3242.0,3580.0,4039.0,4310.0,4776.0,5083.0,5446.0,5511.0,5509.0,5466.0,5383.0,5272.0,5454.0,5883.0,6254.0,6889.0,7642.0,8080.0,8331.0,8828.0
290,Kerala_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,26.0,37.0,52.0,54.0,68.0,75.0,108.0,142.0,190.0,211.0,253.0,283.0,264.0
291,Kerry_IE,0.0,0.0,0.0,8.0,10.0,12.0,12.0,11.0,16.0,17.0,22.0,27.0,25.0,17.0,14.0,11.0,8.0,11.0,15.0,18.0,24.0,36.0,37.0,37.0,49.0,48.0,47.0,52.0,53.0,47.0,42.0
292,Khabarovsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,11.0,11.0,9.0,4.0,0.0,0.0,0.0,5.0,6.0,9.0,10.0,8.0
293,Kildare_IE,10.0,0.0,13.0,18.0,23.0,26.0,26.0,25.0,17.0,20.0,22.0,29.0,29.0,36.0,48.0,45.0,50.0,55.0,61.0,54.0,56.0,66.0,74.0,88.0,110.0,129.0,137.0,153.0,163.0,163.0,163.0
294,Kilkenny_IE,0.0,0.0,14.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,11.0,12.0,17.0,21.0,20.0,13.0,16.0,16.0,11.0,16.0,26.0,31.0,28.0,38.0,44.0,37.0,30.0,48.0,49.0,44.0,55.0
295,Kirov_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,7.0,6.0,7.0,0.0,11.0,11.0,11.0,22.0,27.0,22.0,21.0,25.0,12.0,9.0,10.0,14.0,16.0,27.0,36.0
296,Klaipedos_LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,12.0,17.0,16.0,10.0,10.0
297,Kocaeli_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,27.0,32.0,37.0,42.0,55.0,80.0,118.0,173.0,210.0,240.0,275.0,338.0,419.0,587.0
298,Kochi_JP,159.0,161.0,160.0,137.0,121.0,95.0,89.0,93.0,100.0,104.0,109.0,116.0,126.0,132.0,139.0,148.0,175.0,168.0,205.0,231.0,272.0,301.0,313.0,276.0,237.0,199.0,159.0,136.0,133.0,131.0,112.0
299,Komi_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,14.0,14.0
300,Komárom-Esztergom_HU,38.0,29.0,13.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,7.0,10.0,8.0,14.0,17.0,18.0,23.0,25.0,17.0
301,Konya_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13.0,10.0,10.0,7.0,10.0,3.0,5.0,13.0,35.0
302,Koprivničko-Križevačka_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0
303,Koroška_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,9.0,7.0,0.0,8.0,13.0,13.0,17.0
304,Kostroma_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,11.0,9.0,9.0
305,Košický_SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,15.0,10.0,10.0,8.0,0.0,0.0,0.0,8.0,12.0,13.0,21.0,22.0,24.0,22.0,24.0
306,KrajVysočina_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,6.0,6.0,10.0,9.0,9.0,7.0,12.0,9.0,11.0,12.0,15.0,19.0,28.0,39.0,61.0,69.0,72.0,63.0,63.0
307,Krapinsko-Zagorska_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Krasnodar_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,24.0,36.0,64.0,72.0,69.0,69.0,57.0,30.0,14.0,13.0,12.0,13.0,23.0,36.0,58.0,73.0,79.0,69.0,63.0
309,Krasnoyarsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,0.0,16.0,21.0,35.0,42.0,55.0,60.0,63.0,65.0,67.0
310,Kronoberg_SE,66.0,82.0,92.0,92.0,85.0,70.0,44.0,27.0,15.0,16.0,19.0,19.0,16.0,17.0,17.0,16.0,25.0,32.0,41.0,48.0,52.0,52.0,58.0,56.0,50.0,58.0,58.0,60.0,75.0,88.0,80.0
311,Královéhradecký_CZ,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,13.0,17.0,15.0,13.0,16.0,13.0,14.0,22.0,25.0,32.0,39.0,60.0,67.0,65.0,77.0,92.0,87.0,87.0
312,Kujawsko-Pomorskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,8.0,10.0,16.0,19.0,26.0,26.0,30.0,41.0,61.0,82.0,116.0
313,Kumamoto_JP,636.0,663.0,634.0,584.0,571.0,484.0,496.0,511.0,501.0,477.0,461.0,463.0,512.0,640.0,701.0,748.0,800.0,819.0,809.0,799.0,804.0,725.0,649.0,571.0,514.0,471.0,496.0,523.0,549.0,533.0,479.0
314,Kurgan_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,9.0,13.0,19.0,17.0
315,Kursk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Kurzeme_LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,10.0,10.0,6.0
317,KwaZulu-Natal_ZA,63.0,67.0,51.0,54.0,50.0,51.0,54.0,55.0,51.0,45.0,43.0,43.0,48.0,52.0,59.0,68.0,54.0,47.0,48.0,46.0,50.0,66.0,78.0,87.0,107.0,112.0,118.0,126.0,117.0,99.0,82.0
318,Kyoto_JP,12257.0,12704.0,11798.0,10527.0,9135.0,7566.0,7138.0,7842.0,8318.0,8729.0,9575.0,10698.0,11217.0,12266.0,13065.0,14093.0,15589.0,16733.0,17564.0,18229.0,18285.0,17794.0,17569.0,17049.0,16680.0,15997.0,16226.0,17359.0,18584.0,18949.0,19861.0
319,Kärnten_AT,35.0,40.0,44.0,53.0,91.0,110.0,107.0,111.0,112.0,73.0,79.0,83.0,93.0,112.0,150.0,171.0,217.0,288.0,332.0,369.0,379.0,452.0,499.0,685.0,916.0,1143.0,1266.0,1474.0,1655.0,1700.0,1715.0
320,Kütahya_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
321,LaRioja_ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,12.0,9.0,11.0,8.0,9.0,10.0,15.0,19.0,26.0,35.0,48.0,70.0,92.0,134.0,146.0,175.0,190.0,179.0,179.0,178.0,164.0
322,Laois_IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,20.0,24.0,22.0,21.0
323,Lapland_FI,0.0,0.0,0.0,6.0,9.0,10.0,17.0,24.0,24.0,21.0,20.0,16.0,11.0,8.0,11.0,11.0,9.0,10.0,9.0,10.0,12.0,17.0,17.0,22.0,21.0,19.0,17.0,19.0,17.0,20.0,20.0
324,Latgale_LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
325,Lazio_IT,213.0,295.0,378.0,392.0,483.0,526.0,467.0,430.0,439.0,403.0,386.0,433.0,435.0,431.0,471.0,485.0,543.0,608.0,690.0,691.0,696.0,728.0,768.0,811.0,976.0,1122.0,1175.0,1285.0,1262.0,1086.0,974.0
326,Leiria_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,23.0,21.0,25.0,25.0,20.0,9.0,12.0,13.0,11.0
327,Leitrim_IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0
328,Leningrad_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,23.0,27.0,37.0,47.0,52.0,46.0,46.0,36.0,36.0,34.0,40.0,42.0,53.0,57.0,70.0,81.0,76.0,62.0
329,Liaoning_CN,0.0,23.0,35.0,40.0,45.0,94.0,123.0,186.0,279.0,380.0,420.0,448.0,457.0,458.0,469.0,500.0,575.0,658.0,767.0,872.0,1095.0,1323.0,1867.0,2571.0,3313.0,4068.0,5103.0,6073.0,6641.0,6276.0,5448.0
330,Liberecký_CZ,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,18.0,20.0,26.0,24.0,29.0,29.0,35.0,37.0,57.0,58.0,94.0,97.0,105.0,98.0,128.0,115.0,138.0,152.0
331,LibertadorGeneralBernardoO'Hi_CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,11.0,11.0
332,Liguria_IT,64.0,76.0,82.0,92.0,131.0,145.0,146.0,144.0,129.0,106.0,106.0,109.0,127.0,136.0,120.0,123.0,130.0,136.0,140.0,173.0,186.0,200.0,259.0,358.0,384.0,379.0,403.0,356.0,296.0,254.0,262.0
333,Limburg_NL,300.0,345.0,425.0,493.0,558.0,550.0,534.0,508.0,466.0,446.0,441.0,483.0,543.0,724.0,924.0,1058.0,1248.0,1383.0,1412.0,1379.0,1465.0,1501.0,1650.0,1793.0,1893.0,1991.0,2003.0,1958.0,1962.0,1916.0,1812.0
334,Limerick_IE,9.0,10.0,9.0,5.0,9.0,7.0,10.0,16.0,23.0,22.0,34.0,34.0,31.0,42.0,50.0,44.0,45.0,46.0,42.0,50.0,71.0,119.0,146.0,177.0,191.0,218.0,240.0,269.0,318.0,369.0,360.0
335,Limpopo_ZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,14.0,10.0,14.0,13.0,14.0,12.0
336,Lipetsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,6.0,0.0,11.0,11.0,8.0,8.0,11.0,0.0
337,Lisboa_PT,5.0,6.0,6.0,5.0,5.0,0.0,0.0,8.0,14.0,16.0,21.0,28.0,31.0,39.0,45.0,62.0,61.0,84.0,82.0,114.0,107.0,128.0,153.0,170.0,177.0,217.0,243.0,259.0,282.0,272.0,243.0
338,Lombardia_IT,1503.0,1742.0,1972.0,2360.0,2641.0,2819.0,2743.0,2573.0,2513.0,2466.0,2499.0,2794.0,3194.0,3519.0,3926.0,4364.0,4822.0,5216.0,5633.0,6058.0,6407.0,6703.0,7150.0,7284.0,7357.0,7034.0,6653.0,6208.0,5719.0,5129.0,4938.0
339,Longford_IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,15.0,19.0,25.0,42.0,54.0,55.0,60.0,72.0,69.0,53.0
340,LosLagos_CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,23.0,22.0
341,LosRíos_CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,18.0,18.0,16.0
342,Louisiana_US,2431.0,2581.0,2666.0,2721.0,2894.0,2957.0,3131.0,3297.0,3446.0,3550.0,3769.0,3859.0,3825.0,3840.0,3860.0,3849.0,3688.0,3623.0,3557.0,3389.0,3042.0,2856.0,2853.0,2848.0,2991.0,3422.0,4024.0,4588.0,5061.0,5283.0,5376.0
343,Louth_IE,4.0,0.0,0.0,0.0,8.0,12.0,19.0,22.0,24.0,28.0,26.0,31.0,33.0,34.0,31.0,36.0,31.0,25.0,27.0,34.0,54.0,53.0,67.0,74.0,79.0,80.0,90.0,90.0,116.0,115.0,101.0
344,Lovech_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Lubelskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,12.0,18.0,20.0,43.0,59.0,76.0,145.0
346,Lubuskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,38.0,68.0,113.0
347,Lucerne_CH,269.0,282.0,275.0,283.0,295.0,293.0,263.0,262.0,247.0,241.0,253.0,273.0,283.0,305.0,302.0,293.0,316.0,366.0,458.0,561.0,602.0,597.0,635.0,632.0,606.0,683.0,735.0,780.0,804.0,863.0,935.0
348,Luxembourg_LU,293.0,292.0,347.0,393.0,379.0,367.0,358.0,310.0,252.0,238.0,251.0,261.0,262.0,284.0,366.0,369.0,460.0,561.0,666.0,752.0,860.0,932.0,1061.0,1139.0,1246.0,1476.0,1577.0,1729.0,1837.0,1955.0,1921.0
349,MacedoniaandThrace_GR,11.0,7.0,5.0,10.0,14.0,15.0,18.0,22.0,21.0,17.0,16.0,22.0,20.0,27.0,61.0,78.0,87.0,106.0,119.0,111.0,107.0,125.0,185.0,201.0,222.0,273.0,276.0,268.0,283.0,264.0,251.0
350,Madeira_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,27.0,33.0,35.0,30.0,24.0,23.0,30.0,31.0,42.0,37.0,35.0,33.0,27.0,19.0,19.0,19.0,15.0,38.0,43.0
351,MadhyaPradesh_IN,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,7.0,25.0,31.0,32.0,40.0,70.0,81.0,95.0,124.0,129.0,103.0,90.0
352,Maharashtra_IN,44.0,45.0,30.0,34.0,25.0,24.0,20.0,31.0,48.0,62.0,71.0,81.0,79.0,94.0,132.0,172.0,242.0,333.0,515.0,702.0,957.0,1199.0,1463.0,1642.0,2039.0,2439.0,2997.0,3646.0,4348.0,4863.0,4803.0
353,Maine_US,413.0,428.0,464.0,470.0,513.0,548.0,553.0,610.0,658.0,696.0,712.0,719.0,655.0,677.0,753.0,803.0,888.0,947.0,1041.0,1030.0,1067.0,1081.0,1177.0,1258.0,1436.0,1473.0,1633.0,1690.0,1687.0,1492.0,1444.0
354,Manawatu-Wanganui_NZ,13.0,12.0,9.0,10.0,18.0,14.0,14.0,12.0,15.0,7.0,11.0,11.0,15.0,17.0,22.0,31.0,32.0,46.0,55.0,56.0,63.0,92.0,119.0,141.0,166.0,166.0,161.0,165.0,144.0,122.0,113.0
355,Manisa_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,18.0,25.0,55.0,68.0,72.0,75.0,79.0,58.0,62.0,71.0,88.0
356,Manitoba_CA,226.0,249.0,283.0,322.0,339.0,377.0,426.0,458.0,509.0,540.0,562.0,552.0,573.0,591.0,607.0,608.0,670.0,672.0,644.0,655.0,646.0,623.0,657.0,671.0,748.0,787.0,901.0,972.0,1079.0,1046.0,1034.0
357,Maramureș_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
358,Maranhão_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Marche_IT,37.0,43.0,53.0,74.0,92.0,89.0,89.0,85.0,67.0,53.0,44.0,45.0,64.0,70.0,83.0,89.0,122.0,120.0,138.0,153.0,170.0,197.0,215.0,229.0,248.0,256.0,224.0,232.0,269.0,266.0,253.0
360,Mariy-El_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,8.0
361,Marlborough_NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,18.0,21.0,21.0
362,Maryland_US,3724.0,3752.0,3901.0,4089.0,4345.0,4620.0,4861.0,5081.0,5414.0,5659.0,6162.0,7108.0,7597.0,8053.0,8839.0,9321.0,9539.0,11028.0,11766.0,12121.0,12197.0,12037.0,11327.0,11350.0,11488.0,12330.0,13275.0,13921.0,14708.0,15158.0,15328.0
363,Massachusetts_US,14054.0,14428.0,14965.0,15715.0,16730.0,17905.0,19079.0,20254.0,21546.0,22733.0,24554.0,27066.0,28632.0,30443.0,32389.0,33954.0,34969.0,38311.0,40576.0,42383.0,43568.0,43795.0,42898.0,43015.0,43307.0,44509.0,46980.0,49952.0,53626.0,58768.0,62296.0
364,Maule_CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
365,Mayo_IE,0.0,0.0,8.0,10.0,13.0,13.0,10.0,6.0,0.0,0.0,0.0,13.0,16.0,16.0,20.0,19.0,13.0,11.0,16.0,12.0,20.0,31.0,53.0,79.0,108.0,124.0,125.0,136.0,148.0,158.0,176.0
366,Mazowieckie_PL,23.0,33.0,34.0,33.0,35.0,35.0,26.0,30.0,37.0,32.0,23.0,28.0,27.0,39.0,41.0,61.0,71.0,79.0,97.0,98.0,101.0,116.0,132.0,141.0,180.0,240.0,312.0,462.0,785.0,1050.0,1255.0
367,Małopolskie_PL,12.0,13.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,13.0,18.0,24.0,32.0,37.0,43.0,43.0,68.0,93.0,129.0,183.0,292.0,445.0,584.0
368,Meath_IE,5.0,0.0,5.0,4.0,5.0,7.0,11.0,11.0,11.0,9.0,9.0,6.0,5.0,11.0,14.0,18.0,39.0,44.0,51.0,53.0,59.0,55.0,63.0,65.0,76.0,90.0,96.0,119.0,138.0,146.0,135.0
369,Mecklenburg-Vorpommern_DE,82.0,98.0,99.0,85.0,78.0,72.0,53.0,50.0,47.0,53.0,75.0,100.0,129.0,183.0,303.0,422.0,558.0,678.0,739.0,723.0,749.0,822.0,866.0,934.0,978.0,989.0,997.0,994.0,987.0,873.0,747.0
370,Medimurska_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,17.0,16.0
371,Mehedinți_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
372,Mersin_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,25.0,22.0,21.0
373,Michigan_US,19923.0,19660.0,19768.0,19567.0,20054.0,20626.0,21038.0,21918.0,23754.0,25226.0,26405.0,27656.0,28575.0,29317.0,30152.0,31830.0,34808.0,38201.0,41945.0,45355.0,46936.0,47029.0,46474.0,45645.0,46260.0,47607.0,48839.0,51224.0,54426.0,58715.0,63355.0
374,Michoacán_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,12.0,18.0,21.0,23.0,19.0,22.0,20.0,23.0,24.0,40.0,38.0
375,Midtjylland_DK,140.0,175.0,161.0,194.0,198.0,199.0,169.0,159.0,121.0,111.0,116.0,115.0,139.0,165.0,182.0,226.0,304.0,417.0,500.0,609.0,729.0,813.0,882.0,1038.0,1370.0,1677.0,2168.0,2658.0,2918.0,2996.0,2958.0
376,Mie_JP,916.0,910.0,807.0,697.0,627.0,491.0,486.0,519.0,555.0,722.0,919.0,1045.0,1206.0,1385.0,1387.0,1444.0,1618.0,1775.0,1779.0,1828.0,1861.0,1774.0,1644.0,1563.0,1518.0,1436.0,1461.0,1590.0,1852.0,2248.0,2563.0
377,MinasGerais_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,15.0,17.0,31.0,32.0,34.0,37.0,37.0,38.0,44.0,77.0,109.0,129.0,163.0,208.0,230.0,232.0
378,Minnesota_US,8722.0,9111.0,9575.0,9757.0,10389.0,10756.0,11235.0,12171.0,13565.0,15093.0,16375.0,17827.0,18881.0,20037.0,20592.0,21937.0,23095.0,25327.0,27006.0,28856.0,29357.0,29338.0,28300.0,27269.0,25915.0,25568.0,25540.0,25837.0,26547.0,27837.0,28342.0
379,Mississippi_US,540.0,552.0,566.0,595.0,700.0,782.0,855.0,928.0,986.0,976.0,953.0,964.0,963.0,1058.0,1128.0,1230.0,1260.0,1284.0,1238.0,1213.0,1111.0,1031.0,1115.0,1183.0,1365.0,1665.0,1995.0,2153.0,2248.0,2144.0,1952.0
380,Missouri_US,5048.0,4887.0,4764.0,4966.0,5155.0,5490.0,5691.0,6023.0,6336.0,6688.0,6893.0,7113.0,7324.0,7672.0,7783.0,7808.0,7951.0,8071.0,8062.0,8152.0,8049.0,7992.0,8165.0,8493.0,8887.0,9477.0,10386.0,10956.0,11898.0,12419.0,13160.0
381,Miyagi_JP,1007.0,1025.0,961.0,962.0,970.0,881.0,891.0,961.0,942.0,1017.0,1127.0,1210.0,1352.0,1534.0,1582.0,1666.0,1912.0,2020.0,2024.0,2098.0,2211.0,2074.0,2058.0,2135.0,2194.0,2058.0,1952.0,1836.0,1656.0,1318.0,1129.0
382,Miyazaki_JP,126.0,114.0,123.0,125.0,140.0,123.0,124.0,123.0,120.0,128.0,160.0,180.0,198.0,227.0,237.0,235.0,273.0,307.0,350.0,394.0,446.0,540.0,644.0,672.0,661.0,624.0,525.0,433.0,406.0,384.0,354.0
383,Molise_IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,21.0,21.0,21.0,12.0,8.0,8.0,11.0,11.0,6.0,7.0,7.0,4.0,7.0,6.0,0.0,7.0,8.0,6.0,9.0,14.0,10.0
384,Monaghan_IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,20.0,24.0,22.0,12.0,11.0,13.0,9.0,10.0,13.0,13.0,16.0,17.0,24.0,17.0,17.0,15.0,19.0
385,Montana_US,351.0,368.0,419.0,439.0,493.0,537.0,595.0,628.0,696.0,716.0,798.0,843.0,832.0,885.0,898.0,953.0,954.0,985.0,1000.0,1004.0,897.0,868.0,836.0,762.0,762.0,839.0,954.0,1071.0,1213.0,1290.0,1296.0
386,Moravskoslezský_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,18.0,23.0,29.0,27.0,37.0,43.0,46.0,40.0,57.0,55.0,60.0,58.0,81.0,88.0,120.0,127.0,164.0,203.0,241.0,233.0
387,Mordovia_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,6.0,5.0,0.0,0.0,4.0,8.0,14.0,14.0,17.0,13.0,10.0,10.0,10.0
