,MA,cntr,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean
238,Changji/Sanji_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004968043742948294,0.0,0.004372375430896459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020380350244539127,0.024518653875623252,0.061853300491344305,0.09526522044545517,0.10674514431219961,0.10512880192005805,0.09103027497618858,0.06386760419683059,0.018649347407615594
239,Changsha_CN,CN,0.0,0.018610895896860536,0.02721160184444944,0.028123010503352433,0.04292485699523142,0.08549413103747736,0.08751831039416248,0.13706315533627234,0.1597900465305798,0.2372276146166116,0.30338294710863317,0.27958226964122446,0.35069038933297153,0.2463973471959117,0.21352229314166074,0.1681173315505094,0.34271626457085064,0.40323121209115326,0.3991281201408382,0.5336530342708989,0.5948109279821179,0.6999099558156798,0.8472570879844734,0.9697612685263449,0.8902423725714607,0.8916253058424412,0.9014660492897262,0.9945354547641128,0.8936005167623682,1.1327786170418717,1.015583521520754,0.44825664226777423
240,Changshu_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029940320788543626,0.04664568112610031,0.09712730974207567,0.09857891921328422,0.27189773479528057,0.37980384211321355,0.4244169359656161,0.6175778318596212,0.0634189863097979
241,Changwon_KR,KR,0.0,0.0,0.0,0.0,0.0,0.0,0.05996281951182193,0.13851675233836333,0.2859649042896496,0.7739784566586437,1.1898623301546087,1.7533264208018766,2.1183702817835237,2.2656734018793157,2.0281409663709073,2.558979645181136,3.3026985209364494,3.6692571312535787,4.2721413508736905,4.348506690273341,4.3525915721019945,4.257151767508845,5.345948227055514,4.880177414493545,4.677131132742436,4.835950955338292,5.071152051362203,5.180318283561988,5.250749427975885,5.5511112744469715,4.9590131841126635,2.6815056439679754
242,Changzhi_CN,CN,0.0,0.0,0.013844698206945266,0.016820947046745135,0.018240875864084034,0.061410287224214426,0.05806997791503273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011052292128893143,0.005831301116136009,0.014633328511273887,0.014531479333557806,0.016667637986945507,0.030148382941432558,0.026262969372004175,0.019127958448851796,0.019817595155869085,0.05253155931825229,0.056022010794734955,0.11882128906202552,0.15102525089547322,0.20562224694888248,0.24216753197581226,0.237377666011344,0.044839589879306786
243,Changzhou_CN,CN,0.0,0.0,0.0,0.032317265049151986,0.032220188195801115,0.05352034274071653,0.0,0.04159139967405561,0.03669532872217026,0.09030211116150616,0.08505371481621676,0.08369244532664517,0.07647900287389038,0.10218139204711865,0.08897272582787033,0.11042409967675802,0.13561109996866233,0.15210798346589818,0.16870059303065474,0.15237208005114627,0.2142177836162724,0.45793604300818624,0.6952536278766546,0.7986018655488535,1.0850377541412508,1.0930091070131736,0.8795297951739783,0.6364422812040595,0.5299042767184925,0.43288184396031604,0.4531158420826867,0.28123135461200605
244,Chania_GR,GR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05067214727224886,0.06355104626815024,0.04433110524765125,0.06223478906603272,0.09122126747277064,0.05515244490011252,0.04728229798508438,0.08455118796454193,0.06728394080645163,0.0,0.01826710409622723
245,Chaohu_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07891408593270353,0.07390633469821001,0.0,0.0049296909880939856
246,Chaoyang_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807150249455924,0.03961318717927541,0.053033255484264234,0.0447229624088139,0.03996784416955985,0.011212812041475072,0.009080750859225736,0.0041372902590731415,0.0038964350976047096,0.003909022183059425,0.007077599702178248,0.00959749239698832,0.010113664645632037,0.01973664205934015,0.03983950353569621,0.035483970180647056,0.06364610171783806,0.06057554668788142,0.05766849427607916,0.07701599972680134,0.08730339269021377,0.0545502399421651,0.04684234777164914,0.042103543238611756,0.02771611615318169
247,Charleroi_BE,BE,0.5723196816155497,0.7438413619316936,1.1113964448470308,1.2003010880383735,1.3948138947742201,1.6028573855500738,1.1974021230284864,0.9188555046793072,0.9766381803306649,1.0671147861261654,0.979552012160976,0.8606665780300824,0.8404075091774709,0.8397375064324079,0.9301437268424743,1.0840859980138866,1.5806577884582784,1.6294790581717224,1.7100985458697062,1.6868910137722017,1.618368166635931,1.5608518978970893,1.0221596785598615,1.2022728459164096,1.21624661110934,1.2078813775907165,1.0792851409648174,1.4150255272512369,1.2405991956505786,1.3493317067928186,1.2235863053382892,1.1955764077921889
248,Charleston_US,US,1.2795938145801682,1.195932145783481,1.1357027090479306,1.1562732098302386,1.1093762666160143,1.2990218115697514,1.158593437709768,1.2944762025395646,1.4450825211742666,1.8487459870846588,2.429320456004841,2.421538231037717,2.2392156015106153,2.3381254125880417,2.4679763585798806,2.6583649879504394,2.710459342542104,2.580426234849419,2.3045448550965073,2.632479606761553,3.055531611950888,2.908394625299879,2.7152592906667214,2.560654149943047,2.8321404958904277,2.608144624348859,2.9382851116298347,3.2340473511289227,3.380451524443374,3.375086647796979,3.256902353390479,2.276456354172464
249,Charlotte_US,US,2.251167199426732,2.0540003240665676,2.644391939336601,2.9504320387017575,2.7959463300971366,2.9555717900823764,2.692233345031235,2.6066082620675313,3.0062135982748948,3.5595518329779074,3.705660542083056,3.6569802750675064,3.5630271556823923,3.8724928759726462,3.980270739493531,3.641748533625345,3.8179601026347956,4.012961652872151,4.464394264074115,4.191245555074365,4.216696141520961,4.4335883767753606,4.46127164864445,4.481662156429188,4.1538112738163475,3.605014107554708,3.643222693081787,3.7821477968494523,3.1495237962296265,3.8059183857789884,3.6803970791962577,3.5431003810490247
250,Chartres_FR,FR,0.02215241327566064,0.047661288716293035,0.06255924770369803,0.07937714480432763,0.09236107158401985,0.05966634631185408,0.03165866015416954,0.0,0.0,0.035981841971961484,0.09550406517943545,0.14413453830461373,0.17729122683886972,0.28849159575437144,0.3919700640434906,0.449634686032646,0.4945494124474383,0.6307494666901289,0.6487103087838049,0.5947612558632409,0.6363166596420162,0.606193673799297,0.4428964742896953,0.39829085508313933,0.4325255956341602,0.4122748463598744,0.4278803174655891,0.4525131484849521,0.43504960280188165,0.3537874423876591,0.3356440877663411,0.2993737851024075
251,Cheboksary_RU,RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859934228566375,0.08521259320453653,0.11767187098861234,0.11980477569539984,0.08377158637940887,0.07215542055498071,0.06890553323643377,0.0,0.0,0.0,0.0,0.0,0.020553076081647893,0.0,0.0,0.019398513476724156,0.025805941450030647,0.02255718496530362
252,Chelmsford_GB,GB,2.578282351114274,1.7082511771824451,1.5526384858616387,1.3850549054305805,1.322129391979382,1.4001116671273415,1.1330924705398118,0.8740938159567488,1.10588430586607,1.084933916685339,1.2164828601992503,1.4554582370739753,1.4083215985882123,1.4848045969159696,1.4990239986957938,1.444768131565694,1.170902975653326,1.375088510474771,1.4145647764134055,1.5684192824608314,1.70379763203242,1.7559809582994237,1.7473427282097729,1.653928318741287,1.6448399947086094,1.54754054956217,1.582941955066171,1.6750042871210278,1.896573535851864,1.9965430904305963,2.133117164412254,1.5329005700071119
253,Chelyabinsk_RU,RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19036681973810296,0.09705197250691196,0.07930965486160753,0.06980582174860232,0.10490229270066087,0.10993532351051982,0.12997832989782684,0.22592126775004975,0.3129529575108519,0.4159539596027192,0.6116735603397072,0.7855609750457243,0.8042657262666302,0.90922596748743,0.8284399435679816,0.9404301323443608,0.8919505913833363,0.8515934315240647,0.2696554428318415
254,Chemnitz_DE,DE,0.0,0.0,0.0,0.0,0.0,0.0523630452852055,0.04732059824096257,0.05997177540349459,0.18971335940487644,0.43932706752449857,0.8060819277304192,0.9789792155129649,1.3878963384513097,1.4187615451932838,1.6014356010552142,1.7712269114930643,1.7071764863469583,1.7741237012946758,1.8362267700434778,2.40391449355181,2.068040045276085,2.3415878700777033,2.643092162549882,2.9388074327186513,3.065966503315558,2.962967941529887,3.155166272597432,3.14370645126555,3.0373387843729707,3.144886404596842,2.799435886968584,1.5411456319935921
255,Chengdu_CN,CN,0.0,0.15452938544186592,0.16123311334275783,0.17198282581858995,0.18204812647978547,0.24119466714957608,0.2134463051544767,0.25066490136892217,0.2838444908942033,0.3201107324779381,0.3404650899112596,0.39644226138715377,0.38161100824727273,0.4487488598387415,0.3990413171288487,0.3480901413072232,0.35142588578872386,0.40855300561000757,0.5335300634701248,0.5566402749790307,0.6664974713381538,0.6227447361100105,0.6721567715162795,0.6750161196977066,0.6652613901976205,0.7263939970887578,0.7826040540561097,0.6914233410049754,0.7024047130012436,0.8560733408815728,0.9456420928763626,0.45644582205049344
256,Chennai_IN,IN,0.0,0.0,0.0,0.0,0.04889651652492921,0.05094080139075498,0.14174810626900594,0.22592360438098685,0.1977303158853698,0.18426000572790635,0.2595929856121213,0.18629211969889883,0.10017921928821584,0.3273850542919346,0.28940068625585064,0.2923165555032216,0.32467200666231627,0.5425681007949822,0.6348699602800837,0.7500959706041669,0.8450049301949268,0.7566674464811016,0.7149653546763233,0.6521172669466335,0.6917326798209407,0.8880839629255991,1.0609620765699777,0.9446670456365351,0.9573485909510993,1.028866273710598,1.0091996367014688,0.45504797657374024
257,Chenzhou_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028790134894739524,0.029493005992913032,0.03398442319002322,0.04406808554645074,0.030011626462068956,0.022130767015766467,0.02045027924824059,0.02280350604693208,0.01818470556978935,0.017282110118421116,0.0184235880243629,0.006698848903322462,0.0054321135935960115,0.007933768422752759,0.06942659848519242,0.058711396064897864,0.06312945108447848,0.06913343130378434,0.101995619411337,0.06676220415023378,0.09407591896518715,0.08297144563296414,0.09882503431731869,0.032603808465960414
258,Cheonan-si_KR,KR,0.0,0.0953967259424616,0.12397420662715795,0.11747290142870721,0.12881388286214995,0.15071421214733358,0.18433090827850915,0.17670623482980907,0.23114622272285007,0.5807619290428514,1.1690281691766944,1.921957457972078,2.739656423926001,3.143981889975785,2.99049428409202,3.4660385138315486,3.196632575780054,3.059777549470139,3.131512681589229,3.4120838861831517,3.489502311068546,3.6235330805134245,2.9349323700613805,3.0626250024512185,3.117432906163241,3.2174714990991373,3.7606147289510576,4.472063837087608,3.827318623100811,4.199691538781734,4.434374314960959,2.2632271247779885
259,Cheongju-si_KR,KR,0.08113568789746683,0.15378434966387722,0.21417771368488842,0.2447276642796768,0.2525107854143988,0.21127151364035612,0.23003745973749773,0.6413908454975263,0.5860845860871773,0.719033697734379,0.8500645218043255,0.944393836498789,0.7080601103282074,0.937442370958517,0.7493511049453797,0.8446841991720673,0.6653445671945649,0.6324826841127364,1.023530985458454,1.1620838755431337,1.608049346934604,1.438122737881276,2.443385019781737,3.446751150946543,3.480889391210816,3.758679529842842,4.636428166340676,4.898520946836332,4.432699502676814,4.618075810881958,4.422334011041397,1.6463073604525296
260,Cherbourg_FR,FR,0.0,0.06406949508782889,0.0,0.1098466387244639,0.13068600282869916,0.17725607986960168,0.196174760904626,0.17734642183571306,0.06644725162314456,0.08299761909221866,0.0,0.0,0.0,0.2642942522656956,0.2644790823764757,0.3804588989531572,0.3797236551579242,0.5084535561462302,0.4624094524013609,0.5020742536488391,0.4176573517141102,0.4545584705529736,0.30182316359804934,0.2395692803054201,0.20557958759107967,0.26709450712122973,0.2693568087859704,0.2788272580550397,0.31463611470551617,0.2783150400870885,0.22393276048029512,0.22638928270686304
261,Cherepovets_RU,RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042459346477596756,0.0,0.0,0.0,0.03956581140554201,0.038636868356850276,0.0,0.0,0.0,0.0038923234270964208
262,Chester_GB,GB,1.0678291504786,1.2256207758316389,1.0589092299128293,1.0399663741795993,1.1523319207332894,1.164946217410109,1.1297054918312501,1.2454021578352816,1.249182369966755,1.167018509515282,1.265372093466909,1.3405949050226895,1.295616247852663,1.4689374529975046,1.5038279187405788,1.4302740896874835,1.2604084793398913,1.2578224117452474,1.4246814645516914,1.4015855359004143,1.2817329642384083,1.2820466924307201,1.332998758125995,1.2395864420941194,1.4417254760198737,1.632881372331267,1.978936061271987,2.0918634587840828,2.110905455369868,1.9249839300225067,1.8760028599650533,1.3981837505694708
263,Cheyenne_US,US,0.1652056251070179,0.15019929871719193,0.20162342583766418,0.22335982785107186,0.19701957480979507,0.18872579488839303,0.21283372706907297,0.2642696436246744,0.3047871599038882,0.3377158205558438,0.5215617644101259,0.48585273606558754,0.48170751331342687,0.5495959548814896,0.573666274268937,0.4803575934936989,0.45529896104213113,0.46939499946507784,0.44171411466885296,0.36915230297330687,0.4572138366610479,0.46829344879139834,0.47284815069654484,0.5414965891146661,0.5467857052064632,0.5548599278277923,0.5632684916626042,0.6225143643748422,0.6819436231572717,0.9421400848991216,1.162407155399551,0.4544455964754372
264,Chicago_US,US,6.734673475961469,6.635398889254518,5.935101536533866,6.149097979392133,6.298010087498796,5.773467966913571,5.1275206147145145,5.624585685516244,5.402806573300997,5.7862941700717965,5.3651011561343545,5.243493842352788,5.23097060361343,5.234107219843769,5.390261948828954,5.296596464639426,5.059784041069519,5.068771387394374,4.405664600705229,4.977666234784278,5.475122200038056,5.75480998913437,5.558399858938995,5.573288937247807,5.2235732710212,5.045492284248788,5.074664763882052,4.789791156138273,4.997520734615584,5.758441524580701,5.772918816133298,5.476238645629134
265,Chico_US,US,0.2618130924641434,0.3335541982462248,0.23460735202436314,0.41844169639545914,0.5387259566310787,0.6938265037993194,0.8959403207915003,1.0211378706777958,1.0875958606352085,0.9507423963860913,0.8910423486941407,0.9221655014214748,0.9141627213975928,1.0966115386513944,0.9310365454834494,0.9664941376240611,0.7555215979285093,0.7132195396403893,0.7952533053441982,0.7472029442815713,0.6538044294980068,0.6106401857269474,0.6027749372696593,0.5787148518657648,0.8172654223236075,0.9400533284177102,1.0788186725103746,0.9685803021777123,0.8144489015058182,0.6380040133002084,0.7503315618818268,0.7620171624192129
266,Chifeng_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070862263729184645,0.013164246090233327,0.00984288367768546,0.009531307944228056,0.015959916313964248,0.013449733213681416,0.014120918093998146,0.011589076269174365,0.016301652335961776,0.03571718852751265,0.07148427340181067,0.07878460271580644,0.08233672319026686,0.08107428328496522,0.08846454063318715,0.051311228347284354,0.04170132079742925,0.04492025737941187,0.06691244573504398,0.09462033145054924,0.07074575636610658,0.08928748253477053,0.10742619051517312,0.03599459952229559
267,Chihuahua_MX,MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04954317684621066,0.053744287049885556,0.13331273924357823,0.13972327519295366,0.1502247661835054,0.13437856183632405,0.17478446228516792,0.18535852836001976,0.17522067452244755,0.16387995923300774,0.16417260218837476,0.04917235590133792
268,Chillán_CL,CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029811514105462428,0.028681719162060644,0.027248043439185275,0.024512422332583755,0.024527026517587258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347765340544495
269,Chizhou_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398599685131733,0.004354294288618214,0.016454680386401573,0.01519809216849586,0.015948416861870974,0.010549387538008534,0.018637940338118848,0.01662519370969158,0.017225105909293763,0.023231078921917066,0.05011074619922709,0.04086127923762251,0.042262309296085536,0.008885307151828026
270,Chongqing_CN,CN,0.0,0.07421242578425469,0.07377220159718305,0.07874086456230639,0.08930019204744293,0.08854592620669152,0.04636795947028336,0.05693721053353816,0.1009240762543212,0.1343733421759393,0.19987995790801774,0.2095774190324951,0.2246251652002269,0.20482933453706542,0.19783096430762884,0.2437035725196835,0.23730386474931353,0.24944301486269174,0.37954951533496806,0.5206368939674197,0.6015937303509609,0.5919450720865603,0.6804718539307892,0.6504621386624412,0.5932924030713578,0.500710294711508,0.5385179002897248,0.47564819722889085,0.4677282487806967,0.5548971796506303,0.5446486265742156,0.3100151466577177
271,Christchurch_NZ,NZ,0.3199863542746409,0.43315286376460627,0.48081715949106857,0.446534951337435,0.5914669682802239,0.4168119509031114,0.7079415645582352,0.7324073892006602,0.9746353176825504,0.7413771583461211,0.8413647175305986,0.6223888561181387,0.6027825675067234,0.5171557790340114,0.6153837379431334,0.7650457790465617,0.788980393472958,1.0262693661104285,1.2548392754041189,1.3849381858930372,1.4573850415900103,1.5825855965441789,1.635843893849378,1.6812152662433304,1.8037079042815451,1.8178706024307845,1.6972347524094986,1.643804608319302,1.5951795317914677,1.3347868428948273,1.2090517069794826,1.0233208413945865
272,Chuncheon-si_KR,KR,0.0,0.0,0.0,0.0,0.031428723258816786,0.03376755754025147,0.05257132194384326,0.14063472587575807,0.1371923125272234,0.23381180483740566,0.6034718442301935,0.7580526330356607,0.7153407550624076,0.8299664293621352,1.0069993093147145,1.3622141090084956,1.8126347254624735,2.1131479831730626,2.0359011405114553,2.024914148974656,2.358597518678856,2.12061437988928,2.355089036840934,2.5945756556066324,2.4011080037665335,2.642001065327485,2.930216799842098,2.8358237986531702,2.7445466175140485,2.957488995999997,3.1455116798756992,1.3863749379391381
273,Chungju-si_KR,KR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18712554648350632,0.27644254371885735,0.3822519191071775,0.4516972912857462,0.9092622842674577,1.2369843615056653,1.343612476493973,1.647463771887085,1.9447552144681324,2.013383558913226,1.668294926849366,2.1709799158021448,2.0294995712036488,1.7544551456088762,1.654672896527141,2.280947623521779,2.2332990067647382,2.286247647106609,2.5512738272632594,2.8017727225959006,1.0265942661733642
274,Chuzhou_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009437332953820866,0.009827259420875088,0.01031311486570791,0.006598963820737528,0.008009211059831,0.008576788668176169,0.009704082085110114,0.009717880765426292,0.00979013503701995,0.020190195637283644,0.021904066655318393,0.02024826187886678,0.027412006982467336,0.03223227467426653,0.1475542077339949,0.23751805722392394,0.2436329861153835,0.2869043128942013,0.37517758149325414,0.3476383609447831,0.29046423002507143,0.06880165519146839
275,Cincinnati_US,US,3.888954331609289,3.90655039881471,3.873890122911961,3.6165717508992237,3.425442934902556,3.39333756121415,2.861307001803084,2.895335195248648,2.732706782691261,2.92574164811856,3.165561361993367,2.9590643884923606,3.0352304394258156,2.9837634357472873,2.675090794889329,2.788047919099727,3.2386317271681193,3.5847486305384826,3.566191245831609,3.696643101182325,3.3673198321611366,3.3306934248469915,3.3854802276195413,3.119976142174636,2.9104672534387284,3.1644032013065906,2.8725652627187888,3.8144951136831744,3.720678737915548,3.7918770626967033,3.8515596725008843,3.307816990440148
276,Ciudad Juárez_MX,MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09256884715217971,0.0,0.057084649446249476,0.1550431561001645,0.22110877155151282,0.3708790516277028,0.5070412694412771,0.6272463590198089,0.6863283411982567,0.769067692586778,0.668234929288561,0.6856157531310184,0.15613609098527448
277,Ciudad Real_ES,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01848754560652374,0.06729178549115152,0.11793930994725327,0.12740734325122666,0.14222893015969243,0.1263137005182694,0.12396832557840927,0.07535442987047443,0.0497774667235547,0.027379639907953404
278,Cixi_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09955368790086569,0.13016034030683765,0.3110055698142883,0.3497606430741009,0.5313323339126643,0.5745084151117993,0.6021935402551223,0.6390828084126289,0.7434298107896944,0.607963930801113,0.6249051832338274,0.1681902020520304
279,Clermont-Ferrand_FR,FR,0.3430132104106569,0.3721538177410418,0.4746913750426431,0.5012355636624714,0.5076512137064554,0.6058220194841867,0.5497434021463499,0.7080250523498559,0.7313222509177365,0.7940641004997636,0.7234316621859685,0.7733327154247778,0.6800409636180595,1.0775395671718369,1.1242171211975818,1.4306500792528236,1.572181187202774,1.6521984870646604,1.7822205622514202,1.9016866085310642,1.7587180410624756,1.4399688102236976,1.4092039993430003,1.2504150362273627,1.0094797359296224,1.1264741911233986,1.3822555796989797,1.463689671151653,1.3498204161670304,1.3999186260197778,1.4658066269701482,1.0761603772186863
280,Cleveland_US,US,4.141334917822007,4.352199655816676,4.184112710692947,4.23509046661511,4.234405763587684,3.664915867591164,3.7241906746364175,3.7259649839135682,3.958164789932986,4.388371779513613,4.501665976404804,4.456128026476802,4.021604156462812,3.8845561953987975,3.9269216136878753,3.520238720889186,3.393406736058374,3.208682995529449,3.366205310200134,3.682563834397741,4.23756637661037,3.9128433810962076,4.0634944786905685,4.476184959946341,4.3127584816402305,3.9759481011195064,4.761967628247042,5.155002187613402,4.953621674862421,4.750209710545028,4.56165858271393,4.120386475442362
281,Cluj-Napoca_RO,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03568130811684685,0.04189974581408737,0.043152650942334024,0.040299319655243006,0.14105551784074388,0.13638339716631245,0.17354064687524498,0.22800436272712113,0.24030582497012035,0.167634713900237,0.1700199905140784,0.04574120898459256
282,Coimbatore_IN,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742422945699236,0.0712971480159848,0.03936266376081838,0.05450322580998955,0.14669487900095682,0.13691910189190923,0.1890971257903228,0.31089284838634823,0.4027746098083702,0.32268757184235813,0.5081197929512138,0.5779576406347923,0.5028234994293626,0.5532066710146506,0.5728629416602792,0.6517015069650021,0.5827001220755812,0.5623809927083778,0.20204537326462288
283,Colchester_GB,GB,1.5766293410607866,1.498238337774047,1.3939052042026103,1.4210846281523903,1.2689103886044135,1.3536788509159443,1.605602440746905,1.7225945391963207,1.6672759426419832,1.6132581720741612,1.3854635044026946,1.231205777163158,1.1863729168772388,1.1544100753055677,1.172614121859058,1.1998781379588817,1.2800861858949266,1.1533255657673673,1.0655556918455413,1.1365294187218182,1.2296212532037218,1.308444926105871,1.3714621771576334,1.6971809690687447,1.693546544405494,1.8135083722256713,1.7678012161327883,1.8874467108366948,1.656520714228042,1.7363222661025008,1.5811462891780024,1.4461167961229346
284,Colima_MX,MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011043880556630825,0.010778858857426268,0.010780516086016666,0.011424260146591718,0.0014202424402150152
285,Collado Villalba_ES,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17148963813254736,0.2649990822333316,0.2724653585399974,0.3632415662480143,0.28443611646103784,0.2749755831128359,0.28497811319958766,0.3059234061256393,0.2174303361996365,0.31255083507001946,0.2851247647748069,0.26925410366053276,0.3221308257868151,0.31478166937252094,0.32641817065263745,0.2861877826011886,0.21708053641300798,0.13764043498564285,0.1584228491474129
286,College Station_US,US,0.6577727463514561,0.8103600808337516,0.798940662333907,0.8413046112325872,0.9107631156491109,1.286311518828931,1.2902515813292748,1.2483474891272126,1.3923744762857138,1.908034502036535,1.9044884960017414,2.067305642166994,2.1053671453293434,2.016026484683134,1.9645974389076777,1.9671047978175302,1.698752479262125,1.74791866137177,1.9232656919996087,1.686585006385421,1.5850344610000742,1.6535613810460792,1.4825558690713885,1.6219648069619061,1.8781030068706088,1.823030868612459,2.0263019466080783,2.341679143732429,2.4199159849945127,2.3220311865550642,2.240009885924942,1.6651632635261733
287,Colmar_FR,FR,0.2403194760880684,0.2839430850498516,0.21750226866525013,0.3337936227093055,0.3854623653120474,0.40715908554392277,0.4003980604681855,0.36333142145713226,0.30847340553543706,0.26426395106580725,0.26747254422562505,0.32560878524914527,0.36613205923165587,0.5515834530134901,0.5826842839834722,0.8239441435614082,0.7982166313090272,0.8213452347817553,0.9236660777588681,1.0162810425127804,0.9072128238337808,0.9030167965151307,1.0128331685083627,0.930318188937318,0.9741869445684568,1.1821535340920326,1.1843419665502326,1.146795126422227,1.1134255716609722,0.9062916793019742,0.884584683784742,0.6718303703773375
288,Cologne_DE,DE,2.9242788289163735,3.39417414098699,3.0993454087383796,3.0757529373614965,3.3528229597187393,3.3700424408571603,3.4893306653566944,3.7370101645223763,3.4870003566025036,3.353853218293882,3.5124495409446563,3.6115972933138245,4.095556486424039,4.280280360596882,3.7631292230845426,3.9368228638070937,3.9251945272753033,4.172183214442015,4.730998587157049,4.563045514298442,5.128407942471329,5.0268036553319115,5.371482942303153,5.569961364892437,6.236145892780097,6.34011092525939,5.817913601193132,5.384648106611994,5.152796381103909,4.468690224945256,4.21059004196083,4.276852251985544
289,Colorado Springs_US,US,1.4210406584554032,1.4387624763389688,1.3999475532176913,1.422712087818612,1.6288169669593826,1.8767755648422033,1.8894965742224974,2.034843233318912,2.407565540862689,2.484570644832899,2.291342748152366,1.9669802897105801,2.103625172042818,2.33451604231586,2.114160937983422,1.9558191777387712,1.8170630063428306,1.6451289713166495,1.5265359348610839,1.591843433716315,1.5716280521803407,1.619943410000038,1.762896724481454,1.5806907031296304,1.6314992677893987,2.0596199725342403,2.2574237309380996,2.230810379910226,2.2972303428859107,2.554271013448837,2.7237958403900517,1.9239147242818777
290,Columbia_US,US,0.4997433482995202,0.4249834362669693,0.621553031101591,0.5567156198810426,0.7095126832255605,0.7093780870047326,0.8156915038655324,0.7824094944867812,0.9014639797951567,0.9463907456123615,1.1310766460742148,0.9466704548092113,0.9167548246658817,0.8423656971993059,0.7655589785219329,0.7012968824578473,0.6802618057422694,0.7006167412206428,0.6697714083462422,0.798325545883935,1.116272714132639,1.107280953599887,1.0416162624638379,1.3095434074558443,1.1912443637199555,1.365267583302011,1.399199653386729,1.5527951197965026,1.3586463476928952,1.2088991956040054,1.2629996944791455,0.936590522906264
291,Como_IT,IT,0.3362566473168429,0.28599266296577647,0.27346070290998586,0.2789609102052361,0.22856878694637545,0.3318845940169886,0.3312584617944013,0.30636729952276076,0.30047377863425695,0.30224440842046574,0.31195724710708067,0.2841238405108504,0.3074525738430631,0.47003721742042837,0.5738997184523322,0.46136177948767043,0.6846126982980404,0.7575915795873972,0.7972657288373393,0.9278990247465212,0.8767517587330047,0.8563495180267259,0.8018242688377876,0.6989389116780824,0.6739968780045719,0.7460071173551154,0.5532852869212012,0.6335313115844726,0.9093930661227333,0.9895553957032873,1.0462782145199339,0.5592768189842169
