,region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
357,Maramureș_RO,7782.788507191051,7637.0930730646305,7790.8191006747165,7879.948341619318,7972.972822265625,7893.9655237926145,7717.685044833097,7562.838571111504,7765.882414772728,8005.468118785511,8597.66551447088,9205.104171697443,9940.323654563212,10651.955334694603,11349.41622602983,11649.48359996449,11915.119371448865,11983.948621271307,11932.35343306108,11924.191719637785,12157.068208451703
358,Maranhão_BR,2345.36383939361,2362.312312152073,2451.4214495948736,2577.1806396295556,2687.310586967183,2833.4688571348734,3007.569263066653,3126.7305022713454,3275.1373052161885,3487.8193343388475,3645.0361939640934,3821.2716081509616,4025.285967987682,4235.695588764723,4522.448291783481,4764.655292734617,5045.743346167238,5316.552851781528,5570.812783568801,5747.0818370546685,5908.602264748888
359,Marche_IT,31729.450753705933,32088.79592598157,32581.747808994394,32837.7277744391,33197.29875550881,33657.27093599759,34230.72043770032,34801.67669270833,35566.437747896634,36258.97542067307,36780.83321814904,37044.28679887821,37401.435319010416,37741.53387419872,38027.7209785657,37815.46405248398,37657.82490484776,37287.83970102163,36625.76913060898,35882.31794871795,35513.6364833734
360,Mariy-El_RU,9278.403648501537,8432.737844998719,7469.4073466316595,6990.593808033426,6612.907594974706,6383.904086753971,6097.312961465805,6200.023246590035,6159.073083696208,6343.364773909772,6708.637661292904,7076.537985879867,7499.879795962474,8096.883699811091,8582.349983590548,8975.430986648309,9278.008663790342,9444.58209168481,9466.644060979123,9448.744092597337,9378.810881467725
361,Marlborough_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
362,Maryland_US,43598.90078928342,43940.378018557196,44523.31794063303,45315.62705253856,46267.27254177378,47428.35961399422,48909.06890665167,50412.72805671593,51879.695758354756,53300.5748092063,54738.11928623072,56111.258358772495,57442.45295428985,58589.685300851546,59424.069975096405,59691.27881386569,59879.26589813625,60044.00822220438,60330.33122991646,60783.94033981363,61569.074363351545
363,Massachusetts_US,44244.187157914195,44895.14315828402,45993.93379715237,47299.341554178995,48836.00569988905,50561.30881102072,52767.75591253699,54737.633210059175,56323.36919840977,57649.01553254437,58826.75335613906,59605.844360207106,60680.712065458574,61953.27401534763,62923.81031804733,63225.868158284014,63500.78856323964,63507.69132766273,63512.67390902367,63797.98903476332,64631.24433247042
364,Maule_CL,6521.934829529089,7109.156485815093,7570.328426294283,7971.676130247336,8359.615645476311,8592.942672856063,8848.749059889833,9154.838781682029,9371.03520845334,9569.282578485023,9832.209151335685,9979.40903702837,10087.777087233582,10264.056608672956,10503.865605648762,10741.884024427563,11009.017622677853,11359.456786884362,11742.78307846702,12127.436142263105,12498.062906376008
365,Mayo_IE,16714.9150390625,17411.224609375,18450.019140625,19602.104296875,21321.462109375,23541.829296875,25905.974609375,27914.921484375,29203.34140625,30456.93828125,31141.829296875,31549.921875,31979.78828125,33325.696484375,33845.9234375,33842.93203125,34058.30703125,34359.5796875,34234.73515625,34541.35703125,35637.31484375
366,Mazowieckie_PL,11560.7619140625,12026.4173828125,13120.0728515625,14524.5921875,16193.4701171875,17953.7662109375,19564.5984375,20965.755859375,22012.24140625,22900.028125,23655.76796875,24634.113671875,25783.01953125,27358.1046875,28916.3421875,30556.12890625,32192.596484375,33795.229296875,35095.18203125,36303.04609375,37525.51171875
367,Małopolskie_PL,8632.212469951923,8801.361298076923,9253.483411672963,9821.268759300594,10461.285167696886,11069.72288661859,11678.01403102106,12089.173710078983,12453.103306003892,12782.173830271293,13154.48712797619,13500.252131982601,14136.580316363325,14891.696251860121,15708.934644001833,16476.148537660258,17242.068988953753,17953.95179429945,18510.177458934293,18963.97648737981,19498.60325735462
368,Meath_IE,26051.009375,27062.0734375,28615.448828125,30886.568359375,33511.880078125,36652.53515625,39792.309375,42845.02265625,45580.3328125,48313.659375,50691.30625,52855.28203125,55030.07421875,57241.375,58496.7046875,58329.5234375,57959.9375,57381.30390625,56340.7921875,55921.3296875,56956.04453125
369,Mecklenburg-Vorpommern_DE,26952.546645924507,27574.33718032002,27874.221614298418,28181.853604519965,28668.57144591083,29109.569889394148,29519.68109357905,29975.20258650164,30218.30559696389,30328.314737759843,30371.391625068376,30344.23284070706,30401.76620196253,30851.895886043487,31560.092359306618,31911.804739640316,32359.12868401258,32893.357906523524,33309.889226613785,33429.97322722922,34064.94871444201
370,Medimurska_HR,10881.2248046875,10142.541796875,9954.7619140625,10307.4947265625,11056.4939453125,11669.5271484375,12324.0931640625,12850.98203125,13449.481640625,13933.118359375,14469.8611328125,14813.07890625,15377.537890625,15814.8966796875,16572.9078125,16980.742578125,17188.452734375,17161.409765625,16986.252734375,16465.36484375,16269.143359375
371,Mehedinți_RO,7485.28115234375,7348.96240234375,7465.839453125,7867.1271484375,8266.22509765625,8347.249609375,8234.903515625,8402.03173828125,8283.72314453125,8516.22744140625,9083.5439453125,9592.288671875,9983.569140625,10605.0783203125,11129.41484375,11417.030078125,11842.5517578125,12097.53828125,12268.49140625,12260.3529296875,12499.5958984375
372,Mersin_TR,13564.271718928369,13571.598664918667,13690.311157783959,14196.284941317066,14143.904120291094,14398.19557113299,14595.570827982307,14656.286931007422,14492.465104166666,14516.952621111588,14839.820591645263,15385.439317565639,16279.62104648259,17171.98915079195,17934.967219606166,18233.221340789096,18573.152366045946,18985.664990903253,19284.501887128998,19698.07286494007,20393.796570883278
373,Michigan_US,36650.47095372537,37397.64213449204,38362.47388987263,39366.2749272328,40431.528302833176,41343.94505695981,42327.48898118312,43164.39742597884,43840.66380885975,44494.71599016598,44830.3999870805,45021.63796263224,45126.94409255685,45114.98275987202,44662.79184817303,43946.8439221334,43430.48380920173,43129.38468563808,43011.32812310007,43163.48982779061,43768.81897951118
374,Michoacán_MX,7105.490355103881,7267.673800759787,7435.995997166896,7709.575437306834,7912.687571900756,8115.371117090917,8368.360129689647,8450.167259937329,8328.465210497512,8277.26628176511,8253.888521634615,8202.181543237037,8338.84889975747,8774.513070108602,9182.576380601819,9374.344113528074,9606.075669106285,9824.822547594009,9853.976308164492,9855.298685396634,9989.356995031336
375,Midtjylland_DK,22766.53359375,23360.894921875,23903.424609375,24377.444921875,24952.210546875,25453.87734375,26027.393359375,26569.120703125,27099.81796875,27425.144921875,27754.6234375,27956.966796875,28433.7234375,28838.26484375,29224.24609375,29234.447265625,29195.143359375,28910.8671875,28576.40859375,28273.916015625,28268.456640625
376,Mie_JP,26445.9390625,26579.375,26756.177734375,26965.41640625,27069.94765625,27161.697265625,28016.368359375,28576.988671875,29229.5828125,30199.946875,31530.566796875,32187.497265625,33280.630078125,34502.820703125,35042.80859375,34989.390625,35112.02109375,34887.67890625,34570.91953125,34875.99609375,35422.84609375
377,MinasGerais_BR,8636.633496904737,8945.269021220805,9282.654670712587,9723.247592073963,10054.071327530275,9860.601919279845,9702.798063932742,9459.169845480103,9239.007718885163,9114.113652735725,9445.69357501622,9715.865493971669,10054.1546483564,10446.462922983348,10974.805955530926,11231.756318068772,12108.795843871649,12990.407462968345,13791.68035209302,14497.551163376542,15278.811566669823
378,Minnesota_US,38257.41327206003,38896.96268607091,40040.00952658274,41218.91081813376,42838.219389993064,44446.778287115056,46139.53070789552,47407.97349491145,48610.518564755155,49653.58002391456,50620.025268470796,51363.21969460415,52204.62316097509,52907.961995687954,53271.5300142083,52944.49724900046,52867.872183534884,52826.96885181238,52886.48837645387,53086.65599743094,53864.01592961109
379,Mississippi_US,26589.148805200464,27390.38914602702,28306.197376162116,29197.897997621294,30052.459094685142,30773.382721936738,31483.06701431762,32225.91166768049,32885.119944345584,33581.96247049318,34298.41486281595,35267.34039303094,36017.238967170255,36830.75253304765,37420.194702843546,37715.64111118173,37870.555555908635,38113.55219485401,38325.92200982351,38619.77890942765,39151.27252278834
380,Missouri_US,34840.9060481187,35511.95952695837,36341.41508431428,37258.84247944693,38246.35496397375,39176.626190851544,40227.81632888406,41091.63855859959,41860.92509196328,42652.15446795591,43383.98860969031,43975.653609923866,44640.59781302551,45177.08116475149,45606.55607891909,45611.07238415546,45634.53851743507,45667.53103249953,45788.84735466882,45870.24366533539,46369.97049759435
381,Miyagi_JP,26961.418359375,27491.313671875,27979.94921875,28489.141015625,28842.321484375,29069.31015625,29324.638671875,29399.700390625,29318.741796875,29423.63359375,29525.2,29646.067578125,29799.173828125,30029.18671875,30193.108203125,30152.312890625,30317.016015625,30398.767578125,30562.011328125,30833.305859375,31316.76640625
382,Miyazaki_JP,20195.14765625,20697.148828125,21236.268359375,21710.3265625,22119.830859375,22406.113671875,22989.91328125,23463.26953125,23893.328125,24417.11328125,24994.5453125,25232.17578125,25575.46796875,26001.094140625,26359.6109375,26476.836328125,26862.00546875,27115.494140625,27328.830859375,27582.69765625,28015.18984375
383,Molise_IT,23661.38669577206,23962.761155790446,24320.119094669113,24549.28779871323,24965.88640854779,25211.704664522054,25532.766073069848,25787.738212316177,26113.00923713235,26297.04900045956,26551.549724264703,26681.914924172794,26989.07201286765,27435.03934972427,27946.58278952206,28160.65876608456,28393.587580422794,28388.64761029412,28081.096380974264,27641.595806525736,27357.58623621324
384,Monaghan_IE,18264.48671875,18766.0734375,19641.281640625,20732.494140625,22221.9765625,23732.5125,25168.438671875,26365.3296875,27630.921484375,28745.16484375,29635.041015625,30770.583984375,31679.30859375,32370.74453125,32470.377734375,32283.669140625,30676.800390625,29246.808984375,27678.60234375,26501.475390625,25894.738671875
385,Montana_US,30487.51198501941,30901.132865355652,31288.30085293095,31765.111343330045,32264.0164583816,32939.95963746814,33762.10547345633,34841.37488306592,35861.45519904136,36939.440323433155,38148.5789250753,39442.46575569104,40544.710617107856,41671.32126281569,42472.361962030816,42719.45818936805,42950.588167212125,43099.382677826696,43262.66557395447,43493.03741564818,44134.56783878301
386,Moravskoslezský_CZ,16840.8647330058,16546.370471568946,16881.056258054123,17116.20852528995,17194.096927351806,17200.612884584407,17104.31605790915,16903.898016672036,16876.238049693944,17120.652249114046,17824.009926707477,18901.482027222937,20077.646818621135,21457.43781008376,22914.696295103095,23580.656854059278,24014.222789143045,24333.342952641753,24344.381705057993,24137.062278511596,24430.377347777063
387,Mordovia_RU,9430.983535492353,8571.41114663002,7912.172991604924,7581.199313792125,7289.167857089507,7106.78698968541,7075.483091837954,7069.649304642687,7174.977685640237,7510.952085511771,7885.801138638264,8122.819336871116,8489.562236533522,9023.598809639401,9621.716593720124,10204.719368800788,10456.424591823019,10549.626158430929,10414.538807809513,10124.295266566085,9888.147417244265
388,Morelos_MX,12482.235410156249,12242.689248046876,11992.878486328123,11788.649194335938,11694.856249999999,11686.966757812499,12067.117827148439,12405.281748046877,12535.914077148434,12662.670107421874,12758.954926757813,12853.379448242187,12896.280981445312,12649.789833984374,12129.479916992186,11598.463120117187,11051.162968749999,10601.493530273438,10639.956303710936,10847.189677734375,11051.317817382811
389,MoscowCity_RU,22409.6078125,20367.11875,18997.9015625,18939.382421875,18809.78984375,20166.02421875,22538.72109375,24562.130859375,26661.607421875,29774.86484375,32427.51875,35597.43046875,39705.494921875,44363.45390625,49320.5796875,51951.9359375,51232.8,49875.87265625,47611.5484375,44572.23046875,43235.315625
390,Moskva_RU,21982.09547781152,19978.571368248762,18611.807977709475,18514.86141353595,18356.457133192103,19630.908070161473,21882.831763792285,23823.53969272466,25842.04353693182,28841.436561397924,31400.10557977403,34449.85364175157,38396.06371269266,42874.72697271748,47639.93038629833,50184.64285588917,49510.91611175059,48223.291268694484,46061.625072859526,43150.778019894526,41863.6916729934
391,Mpumalanga_ZA,11456.476612866409,11346.784617379042,11358.6296989627,11462.184259033203,11536.738651554759,11561.906635265816,11586.107335110797,11561.066866370722,11601.141984620133,11717.115290249461,11923.453925925154,12193.82648206261,12572.357854604334,12983.945369739067,13397.976996420266,13650.419797819803,13852.734963170491,13993.238432795828,14052.487553095625,14089.360130793875,14210.891741149408
392,Mureș_RO,9787.7662109375,9609.5158203125,9784.985546875,10102.5150390625,10191.9587890625,10276.478125,10269.93828125,10440.501953125,10671.8005859375,11369.96015625,11965.093359375,12501.5796875,12972.7171875,13501.5517578125,13838.5947265625,14020.3314453125,14203.4736328125,14235.5107421875,14192.9375,14183.5224609375,14460.293359375
393,Murmansk_RU,24235.51476149912,22031.133755762006,19450.022047593473,17645.292930781212,16931.162447270515,17343.913926007994,17956.699660592847,18819.20628645714,19873.33588894975,20418.21493347015,21581.706638490923,22112.814526306058,23279.61335087426,24579.486489870247,25624.128609435465,25069.30042663755,24694.06676219625,24298.657797739303,23758.546254250374,23345.38633372695,23271.596892872894
394,México_MX,11154.11772688452,10981.107093553986,10914.29234676019,10978.0688609571,11080.913892039092,11159.610265807012,11574.416179085463,11670.268160212256,11534.127248543908,11304.999489667338,11131.460358912971,10919.326961175515,10990.996478074596,11003.77844737063,11024.476007714493,10925.536729600693,10885.491053427419,10817.764095752127,10966.824639126902,11147.561834957436,11404.523365045363
395,MøreogRomsdal_NO,41254.39092789105,43097.547589405076,45058.08811622661,47165.05307277742,49269.310306651074,50834.388176804816,52085.267473679814,53507.722276069515,54702.28200827206,55242.034418866984,55850.597092246,56451.95780414438,57757.384675802154,59649.72427097258,61154.9064735127,62606.843087817506,64120.846885444524,64256.15946064505,63703.0877778242,63878.08281667781,64250.33533798463
396,NA_GB,25890.204979768423,26249.317000124505,26823.23023639816,27537.251477216138,28295.356455117035,29010.35139022037,29816.61919244895,30644.831020916336,31462.627341415588,32293.651962929533,33100.37578980951,33820.554804220614,34521.23376851967,35184.42857180653,35546.035986833915,35414.38501276146,35215.95488763695,34962.87899978213,34642.9400469995,34549.917637574705,34970.124098761204
397,NA_IE,22436.161328125,24009.230078125,25513.55078125,27661.266015625,30584.86875,33941.8890625,37772.346875,42068.096875,46111.7984375,48318.2203125,50141.99609375,51451.54375,52651.42890625,52770.72109375,53864.82734375,54548.759375,54410.73984375,53929.4453125,53699.27734375,53469.4328125,54096.9265625
398,NA_NL,34371.9921875,34754.0484375,35245.4375,36011.44140625,37121.134375,38410.87109375,39861.36953125,41258.4640625,42243.046875,42893.06328125,43402.35546875,43881.50703125,44477.3109375,45594.8421875,46692.66328125,47099.059375,47259.81640625,47281.41796875,46755.81953125,46163.85390625,46158.21875
399,NCTofDelhi_IN,4573.5765625,4731.4486328125,4854.5263671875,4992.242578125,5182.4146484375,5453.33427734375,5755.71630859375,6047.798046875,6333.8919921875,6631.06171875,6937.4298828125,7330.64267578125,7813.97109375,8401.08095703125,9000.96923828125,9693.957421875,10443.754296875,11194.100390625,11932.4134765625,12730.87578125,13490.0302734375
400,Nagano_JP,26578.66796875,27122.79296875,27713.36484375,28358.719921875,28760.325390625,29200.780078125,29653.859375,29778.683203125,29674.175,29932.1296875,30092.588671875,30129.6609375,30409.53203125,31025.78125,31517.841796875,31804.723046875,32234.960546875,32554.54375,32800.56796875,33166.89296875,33686.94375
401,Naoasaki_JP,21100.329296875,21662.8640625,22319.37890625,22731.916796875,23018.198828125,23219.541015625,23218.422265625,23166.61875,23129.78125,23202.65078125,23412.29375,23795.808984375,24148.0453125,24577.54140625,25061.97734375,25414.059765625,25934.37578125,26374.40546875,26805.58515625,27210.63125,27637.2890625
402,Nara_JP,19006.187890625,19160.198046875,19450.305859375,19844.445703125,20088.060546875,20277.212890625,20569.2703125,20755.03125,20939.14375,21222.82109375,21532.21953125,21720.125,21919.191015625,22123.23828125,22283.446484375,22109.757421875,22132.306640625,22097.50859375,22070.80546875,22153.898828125,22501.26796875
403,Nayarit_MX,9100.88070328959,8958.588765965153,8839.345948637201,8732.614851705144,8717.26858102177,8719.013522098841,8922.517758898788,9115.776462923543,9250.041417496928,9201.33069396287,9178.152031030548,9172.776970132549,9252.827500109726,9456.833598687674,9751.991240014922,9911.071301681004,10031.300149227529,10086.004968947507,10110.830500570577,10126.026867538623,10233.87256737184
404,Nebraska_US,35029.05053414537,35619.297622304315,36683.903885283544,37656.69473941693,38822.41405700879,40009.81872104632,41220.31699630591,42136.811759684504,43107.85978035144,44287.650460263576,45256.03738917732,46158.40997104632,46858.8309375,47735.31297723642,48305.97892122604,48466.677589856234,48645.12938748003,48968.61093450479,49164.961246006395,49281.96425968451,49851.43080621007
405,NeiMongol_CN,1369.9410269234088,1457.4139957841492,1576.2847137082147,1701.3398652958335,1847.4929085289957,2010.9940384958347,2186.2580364003215,2355.4689263541086,2547.707220913952,2780.2712457018547,3062.807445155416,3417.238443382362,3875.0087280831076,4467.43228838819,5221.6320492256355,6058.700333680285,7005.642569265767,7974.085155473242,8901.174953646478,9741.345974814272,10563.952948597345
406,Nelson_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
407,Neuchâtel_CH,39722.48359375,39245.3171875,39103.4546875,39165.56953125,39626.01953125,39957.9640625,40620.734375,41094.590625,41765.1890625,42687.0390625,43870.84453125,45083.8609375,47004.76796875,49040.525,50669.98203125,51209.65546875,51720.28203125,51793.07890625,51394.30390625,50999.66640625,51434.94140625
408,Nevada_US,39648.53900094201,40422.053823960516,41448.6652169169,42352.93116943814,43334.34180614962,44349.18129309969,45292.65171707693,45786.871739336006,46140.90008092557,46584.90825877269,47267.834434466655,48464.58362030086,49671.8589774645,50762.58869206093,51052.64903780406,50134.307918703445,48652.68706009224,47445.90229610394,46484.71033646852,46077.0851753448,46506.287689311284
409,NewBrunswick_CA,22802.55720321335,23181.61290924122,23621.74287062046,23993.821201976476,24448.695073644485,25133.37395244346,25826.296880995054,26602.941268363793,27585.227694933867,28536.937751792208,29368.391797190532,30124.196189986375,30860.35719469406,31335.345284417912,31704.485127536853,31886.332916624593,32108.476621503934,32362.36967481573,32676.6552854276,33011.837157335416,33447.702404331576
410,NewHampshire_US,39516.42774046266,40191.09281148539,41250.01039468344,42378.832226055194,43871.71534496754,45410.20550933442,47323.50457386363,48770.0997849026,50169.04351258117,51254.309500811694,52275.28015016234,52746.5854099026,53491.021116071424,54205.254661120125,54592.26380073052,54401.197741477285,54370.95282670455,54226.9936627435,54168.317290990264,54417.37344967533,55095.982132711026
411,NewJersey_US,46894.13169795221,47409.484292342146,48415.02394944539,49515.452327751715,50858.347069645904,52378.11789142492,54252.57138438567,55800.65311433447,57023.477082444544,58013.90198645479,58980.15727655716,59563.62841563567,60594.377839697096,61787.82915155716,62764.4648890785,63000.901831804615,63298.15651930461,63285.129188886516,63228.21560100255,63417.30013065273,64265.73739601109
412,NewMexico_US,29482.562890625,30119.92890625,30763.39921875,31433.440625,32070.098046875,32637.446875,33219.932421875,34133.40078125,34981.38125,35813.70390625,36807.79140625,37944.2359375,38735.44921875,39547.334375,40272.40859375,40587.5734375,40772.6484375,40966.540625,41208.95859375,41455.375,41989.04140625
413,NewSouthWales_AU,29844.069548107433,30157.864430247057,30740.413923249096,31570.226157390356,32438.557892856137,33440.45499635228,34465.617675303154,35219.52491362336,35975.1551296535,36561.90909780854,37004.276187634576,37384.99529996317,37898.93391042895,38470.84403983454,39112.952881346326,39595.615921846664,40030.428991741275,40515.21992562896,40943.79923355338,41305.1274417781,41748.902440219856
414,NewYork_US,44480.49550726997,44593.56012821903,45294.82108271846,46209.275629701966,47275.02526258681,48558.11096137153,49862.802020760995,50892.6459056713,51555.34570276331,52219.08695240162,53006.534245515046,54034.18975043403,55501.278037109376,57390.06972728587,58907.450524450236,59501.924377531825,59945.95600730614,60082.956429036465,60001.70281720196,60213.89048936633,61085.8611472801
415,NewfoundlandandLabrador_CA,21619.021682354818,21995.60766861439,22209.767902091975,22580.321052269464,23215.879229020422,23969.003370094124,24926.99496081286,26247.019776742974,28191.4166157965,30166.6586446534,31750.95978172862,33191.14141991066,34594.20765809469,35800.289555579926,36991.5232206246,37647.86599014838,38062.04806606972,38479.777694838864,38419.2634352066,38058.70365317885,38399.98429144065
416,Nidwalden_CH,47645.334375,46982.5203125,47033.01875,48165.23828125,49926.96796875,52239.64921875,56325.50390625,58795.05390625,59811.9296875,60589.1265625,62246.9265625,63481.5484375,64287.5140625,63041.4453125,59111.3296875,54134.69609375,48973.0375,45365.4171875,44165.3453125,44954.06875,45881.690625
417,Niedersachsen_DE,29369.82890625,29793.26875,29895.753125,30023.46171875,30370.78203125,30649.4484375,31150.5421875,31659.48984375,31990.6265625,32116.9609375,32243.01015625,32318.929296875,32655.309765625,33291.5,34111.687109375,34482.590625,34983.90078125,35478.4765625,35925.18203125,36098.68046875,36870.76796875
418,Niederösterreich_AT,27349.96241999247,27432.765547345633,27510.942131024098,27691.341248588105,28173.912848268075,28827.080633471393,29711.459174981177,30446.36272825678,31052.698538685992,31517.701924887042,32069.300254141563,32371.893632341864,32958.19166980421,33801.143665286145,34745.27134083207,35160.93554452184,35689.75270378389,36171.8714655497,36374.68330901732,36392.436323418675,36666.03108527861
419,Niigata_JP,27640.19453125,28364.82890625,29069.876953125,29746.211328125,30247.11328125,30597.437890625,30730.90546875,30645.00078125,30453.52734375,30386.62734375,30516.105078125,30886.84296875,31116.59375,31426.830078125,31661.953125,31497.878125,31484.635546875,31555.274609375,31710.59609375,31957.910546875,32459.005078125
420,NingxiaHui_CN,1359.308691823859,1448.1482512464022,1568.032701480263,1693.8915230198909,1840.5253904322574,2004.361539820621,2179.8708371132298,2349.326529990748,2541.6691559480364,2774.170754523026,3056.686455527858,3411.061638826069,3868.7176135896384,4461.655124511718,5217.294502210115,6056.388080026727,7006.034747635691,7977.250897538035,8906.616821931539,9748.263850611635,10571.913532457853
421,Nitriansky_SK,10736.47131301592,10582.093484669811,10731.798391435728,11259.273006338444,11843.1572265625,12384.285832473466,12823.283239976414,13132.0950416421,13441.010241008253,13893.244999262974,14481.739416273584,15282.989079083136,16227.36537993809,17371.18573297465,18555.601569870283,19343.53880822524,19994.432742482313,20595.709069133256,20940.16357237618,21070.648444870283,21493.185697965804
422,Nizhegorod_RU,16708.69274163374,15185.805004976351,13495.095537745448,12493.410917731779,11510.678512257542,10823.78560667854,10395.449520324473,10781.338348474415,11026.16279683509,11708.112254238005,12391.04573505348,13026.848713382025,13499.709917347642,14273.533797543501,15190.007516662678,15843.104400517841,16027.247278845385,16059.490580474736,15898.694928111032,15450.6548707146,15306.26482366998
423,Nofsinhar_MT,18100.73984375,18925.532421875,19708.249609375,20557.066796875,21480.078125,22422.824609375,23446.955859375,24109.44765625,24678.89921875,25021.255078125,25108.385546875,25042.30078125,25301.828515625,25663.755078125,26226.316015625,26650.7,27129.899609375,27568.811328125,27822.915625,28012.919140625,28470.57890625
424,Noord-Brabant_NL,32544.11523034794,33245.030267396905,34076.87297841495,35089.74661726804,36273.264674613405,37747.42859213917,39342.91416720361,40711.56134826031,41678.476224226804,42383.428882087625,42777.39863885309,43020.45415592783,43549.55102287371,44464.54387081185,45504.66001127577,46003.37815721649,46403.0946681701,46591.257007087625,46390.181934600514,46013.264183311854,46065.74790592784
425,Noord-Holland_NL,38248.9734375,38828.91875,39529.47421875,40584.75234375,41966.85703125,43564.5609375,45212.2421875,46636.66015625,47936.0078125,48813.43984375,49531.69140625,50151.79140625,50936.125,51680.5234375,52511.7046875,52773.796875,53111.34140625,53397.2234375,53274.70703125,53041.30390625,53219.2484375
426,Nord-Trøndelag_NO,38315.00380036157,39381.86783316116,40416.609192277894,41439.12406185434,42327.275551394625,42996.44141076963,43845.72384168388,44402.45837616219,44361.735286673545,44542.22559852789,44865.69005229855,44784.33910382231,44788.909524147726,44772.410455836776,45126.859429235534,45177.86891916322,45302.437169421486,45395.27359633265,46011.834375000006,46008.87991864669,46209.17978434918
427,Nordjylland_DK,22766.53359375,23360.894921875,23903.424609375,24377.444921875,24952.210546875,25453.87734375,26027.393359375,26569.120703125,27099.81796875,27425.144921875,27754.6234375,27956.966796875,28433.7234375,28838.26484375,29224.24609375,29234.447265625,29195.143359375,28910.8671875,28576.40859375,28273.916015625,28268.456640625
428,Nordland_NO,36868.032258535364,38448.90089767294,40193.21480204626,41943.36789194562,43205.35341449344,44240.76302511955,45237.63445597476,45824.694805799605,46058.433341442396,46973.03591630061,47968.23697939836,48861.89782167482,49373.28582142461,50065.32547889791,51166.27689682496,51681.815430382565,52338.88662700178,53320.7323037144,54323.92177143572,54456.220730232424,55023.6566350645
429,Nordrhein-Westfalen_DE,32862.453515625,33193.326953125,33316.766015625,33551.561328125,34057.13203125,34509.29140625,34979.25859375,35524.03515625,35938.4875,36146.72578125,36418.4265625,36574.1359375,36909.47265625,37595.6890625,38539.4234375,38867.49609375,39456.64921875,40094.10625,40545.43203125,40660.31796875,41521.17734375
430,Normandie_FR,26478.934803663393,26862.474449174864,27215.633914881793,27289.655331958103,27545.92416681297,27836.99568191128,28273.61654523642,28646.696202744613,29240.295236423222,29638.66157025398,30047.54582821278,30261.87708552786,30548.249599865405,30711.069079178375,30855.04282025398,30502.423556004214,30249.16349265566,30016.130861569523,29866.044444932115,29756.30261440777,29905.846787950606
431,Norrbotten_SE,29228.590003687023,29031.44846814214,28867.042064433197,28736.03973762357,29419.540591119265,30080.47770996094,30694.19245530732,31656.184291792888,32601.331490652905,33587.95263622051,34870.605240802375,36250.39511668925,38131.23611313178,39721.522006287865,41857.65144491391,41937.83520682199,43931.22826475806,45428.12441480987,46934.28858044683,47822.215441396285,50444.12329201212
432,NorthCarolina_US,34045.28001277409,34790.90705282214,35788.503928245125,36811.35148636302,37847.4234324242,38951.282033364914,40081.30540614849,40924.7976410226,41493.51627385626,41947.19638433946,42378.34632723674,42865.84623164253,43440.54837532147,44031.96273602464,44346.11558693151,44129.53766200257,43809.82274465349,43570.03431874323,43436.990646995124,43553.71745524838,44078.91206517325
433,NorthDakota_US,31304.849292850977,31674.654776445706,32751.945110807945,33216.36909670422,34284.95527122919,35013.00339760324,36322.03804766018,37117.70915392392,38317.98596056454,39597.293686449826,40759.776682484684,41919.160123125395,42898.5239616049,44233.19878273202,45644.833459534,46980.424395905306,48617.66776705794,50440.16506212704,51906.223345487204,52756.89976959996,53904.69281883049
434,NorthOssetia_RU,6218.273595651272,5651.467488678789,5113.864053425747,4739.4463288163715,4510.7635340327715,4480.554928183767,4399.245985723175,4573.923141938607,4869.574258287818,5170.082629934665,5483.243575212597,5969.722016947249,6517.4343600922975,7115.327587458518,7586.111610291069,8125.233872891316,8319.793975127903,8310.314816095133,8226.400897054757,8240.123731765072,8094.534263948424
435,NorthWest_ZA,11451.680469751602,11347.16189152644,11364.177752403844,11471.94098457532,11549.260717648238,11576.286964142628,11601.320799278847,11576.089287860577,11616.123731971154,11732.439110576925,11938.954041466346,12209.509255809293,12588.627572115385,13000.657947716347,13415.101621594553,13667.722590144229,13870.192583133012,14010.77999298878,14070.029996995194,14106.873511618589,14228.468992387823
436,NorthernCape_ZA,7807.610596894056,8064.130095578956,8347.10168512673,8635.353895824483,8823.789525264114,8949.80991525265,9054.319769806923,9142.75949381966,9247.383432896375,9416.128126835203,9619.496472114279,9857.046889056877,10151.508177334534,10497.083961434957,10852.61200088324,11077.331096350523,11251.879350310657,11379.285179326707,11434.535454841502,11460.874197274215,11553.234825952431
437,NorthernIreland_GB,20554.743755521202,20986.751427230563,21610.365869313162,22319.486819511927,23065.440633281803,23762.766155035337,24615.882466044608,25422.438896863958,26191.112736031362,26958.67491442138,27702.776610810506,28292.742531194788,28919.28497405035,29528.698879196112,29822.486560015455,29640.313056261046,29431.575846124113,29150.924002042844,28836.346477473497,28764.143152329947,29175.352944180653
