,region,cntr,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean
171,Galway_IE,IE,0.09893784132133408,0.08608769001945156,0.0733430247861584,0.0,0.061393637544770396,0.03478791070309465,0.05679703118161081,0.0913945407437883,0.18919975169937056,0.2185631558157279,0.25691323257813614,0.3446479506713702,0.31697175165520614,0.2325231628777235,0.23368949150417467,0.28273143744437,0.2847873110691718,0.35648652516624724,0.39198782521746145,0.4082342723899655,0.41965252457950614,0.4444221014406431,0.5405263901911255,0.6088085294987206,0.6121779146213061,0.5949698944571911,0.549311289766025,0.49286760798652834,0.45260505560368797,0.5173482512565349,0.4896837489902657,0.31425325331550547
172,Gangwon-do_KR,KR,0.0,0.0,0.0,0.0,0.03574718624577546,0.054718593805996765,0.2086534949636864,0.3106089847546052,0.35509657010649226,0.44406247212813066,0.8996494819566954,1.007364799846699,1.1086674560053331,1.372018803161019,1.748743707116838,1.9842450263207452,2.3087402864258206,2.601780805518471,2.404874268007852,2.4008689239596857,2.25862929184365,2.163443563218193,2.5521680841878727,2.810792136668808,2.7140880157211598,2.8212953476180775,2.7168659633859686,2.6966057229128335,2.8584544624475425,2.7933308919376727,2.847662611333152,1.563844417793509
173,Gansu_CN,CN,0.0,0.0,0.030175755026376185,0.027851737573833035,0.07383311210708285,0.1193902876942215,0.15919094833533018,0.14017309719897897,0.15042009381883575,0.16529640775780707,0.1624840571799354,0.16627211644685408,0.1844452072077642,0.1551466259404903,0.1116988685722329,0.1230924814836558,0.137361776657274,0.18303688066567717,0.18465534818709045,0.22867154830880804,0.32157354671387395,0.3779489096222171,0.37396930073519036,0.38490731413535273,0.3275316029507884,0.21963822543142714,0.22848084947132874,0.35198539824075376,0.2589243659727023,0.3700665426067247,0.5317133424094999,0.20161083059522927
174,Gauteng_ZA,ZA,1.1878175120299561,1.1733909351259377,1.407144042731565,1.7216990485066725,1.8662700594613926,1.925223315182619,1.9358327059920792,1.7762003281967949,1.6690025690982504,1.680233552852116,1.9262219803638618,1.9151936543820944,1.762257941208415,1.6071396078550222,1.7022500895132893,1.5919475760998743,1.4441865124948625,1.6039188261593864,1.6251680483674882,1.6421103079168038,1.5588674023997677,1.6967581614386504,1.5938042434258424,1.774885668784794,1.9823756038607305,1.7836111673931285,1.8351409938139,1.71952373747483,1.3977933618344955,1.2391254692235285,1.381486407334646,1.6492445429200902
175,Gaziantep_TR,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05767748474173132,0.0,0.0,0.0,0.0,0.32513824739447017,0.012348894585038758
176,Gelderland_NL,NL,1.2510410252817863,1.3626756118572079,1.5194693684327365,1.6502212892679322,1.548297056859276,1.520283971673104,1.6050191261917393,1.6106795952400286,1.6823051108537126,1.7728337959510057,1.6953144009054297,1.76998592082755,1.9537450324116292,2.0692983683877606,2.012793647376525,2.019586155038617,2.018067105718193,2.063409880900459,2.1694935259250574,2.1063952268343566,2.1237276011009034,1.9458936143458831,2.091443771707836,2.1740784479686748,2.37384302633564,2.1651675130251755,2.19956211505861,2.428455484736844,2.1790457268830843,1.8615701376030713,2.1512684638678725,1.9062893909215388
177,Genève_CH,CH,1.6420751597536654,1.7609842147387476,1.769434716894976,1.59949740918023,1.4892059146863894,1.3496204303860992,1.4485486592946522,1.2803708813516135,1.3200689464964628,1.3718117084103807,1.287196089353385,1.2473043629326832,1.3029054542539418,1.150316976965228,1.4326347961642634,1.5400214771899268,1.5389344792624315,1.3707950000194864,1.4261810548512635,1.2626211415539221,1.3331480996245146,1.4945864187736388,1.6688176345145955,1.8119498040547124,1.7696309450818812,1.5818525837827335,1.6811958877644548,1.6402543800858929,1.3596192140296528,1.3914673766851315,1.8476522463509955,1.4893775311125146
178,Georgia_US,US,3.5553873019756748,3.616035102757276,3.6319871718252603,3.3088163147730563,3.3082129517792587,3.270268642001268,3.345664389598177,2.993219096701819,3.723497924342303,3.3324822469693443,3.624782533457818,4.155374540915473,3.985729078286122,4.118345364512995,4.013933379173036,3.94858156970298,3.911644309406023,4.059368145145511,3.8155982997463718,3.4863750488706167,3.36038054807116,3.0497979647179165,3.1721912491901967,2.98835450784734,3.0503233587915557,3.16302185488398,3.0944788528551,3.2854844021841934,3.227342135745658,3.096452847635465,3.008681110079737,3.474252007869118
179,Gifu_JP,JP,1.136591464813842,1.1538866714924991,1.0497309753555006,0.8210478096349015,0.9716305144905661,0.7848538969862959,0.761183204087617,0.7891852141442972,0.8534704250209012,0.8775220339828426,0.8549864853532856,0.9197047954906882,0.9348942151663119,0.9816019674926043,0.9416888257767083,1.1236356426251588,1.1631747845503937,1.1758665076087835,1.1489020992501948,1.1206532767340247,0.9724815997887393,0.9725998804414134,0.8691628280838477,0.9523774286052002,0.9754568187555464,1.0693665257598155,1.0952678409198617,1.2392160435125836,1.3166064811163967,1.3428646432188582,1.4097515646748602,1.0251407246753077
180,Glarus_CH,CH,0.513171199466821,0.5796540764917076,0.6117373435640531,0.4997730016287194,0.7577583898071197,0.6786954227561786,0.5747623473744163,0.502920704658061,0.6260161210700491,0.5173194105861535,0.391552023888004,0.3757657008158258,0.3161468542986131,0.2449917258274494,0.3549293318671302,0.47624241250797783,0.5237649903103051,0.5048781451404616,0.510600417420525,0.47465810992288876,0.287672018766737,0.23232881270796768,0.25913607763970137,0.292588639411523,0.3376087676006689,0.31759341238197564,0.3679306734698975,0.3457666008981042,0.33861149996321643,0.24005704705868133,0.28560022965790033,0.43033004867609137
181,Goa_IN,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09599641629010906,0.10074420585903393,0.10755871169905715,0.11821158240170078,0.10009749490687245,0.07790883352521824,0.0751154650434665,0.12622670283410664,0.12915753548011916,0.09028186238509221,0.10383190471316633,0.11513446620062523,0.04000855423672799
182,Goiás_BR,BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03970283932541966,0.03255550293499949,0.06311766243967337,0.05131807205369363,0.0,0.0,0.0,0.0,0.05885303779749918,0.06369863974117361,0.06454655458348285,0.06286864102770028,0.03763161363642298,0.10799782551504036,0.11354423183347093,0.12395686667448164,0.15584023684191475,0.14670680972306402,0.03620446884283989
183,Golan_IL,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05720665667564707,0.14196063315192697,0.2131119040709761,0.19805990384864453,0.1995016336716101,0.23333871261371092,0.19116484035541983,0.18923996849743566,0.21925602474691402,0.16079392994717748,0.18300984990521144,0.1878794739777419,0.17349433106325152,0.15987555418274962,0.08089978763575538
184,Gorenjska_SI,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177247568445213,0.19250354842708645,0.2945538098363171,0.29824276754777834,0.27846442633694374,0.29037713641795543,0.32201735063483544,0.30660446424067284,0.304361840010155,0.35663306029620867,0.4143340782680974,0.3976544125353202,0.3629926218711888,0.3346914783318232,0.2978376453055078,0.3047974851769505,0.38579408028958373,0.3971059532099629,0.6434216994504498,0.20322943919456
185,Goriška_SI,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051632297201271,0.04851551894210428,0.06688504229172686,0.08464972446376977,0.08745921622034339,0.07836496111512813,0.07268683716277773,0.07730238946754625,0.2800789629263217,0.4563354385998871,0.5603922781539027,0.5462765039945437,0.5817840540383428,0.586042243421205,0.5315551750127666,0.49721395801948537,0.6490257721312852,0.6577109795391911,0.5629574010299028,0.20889525095168526
186,Gotland_SE,SE,0.0,0.0,0.05553453528972699,0.04867362548183932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033615535732763324
187,GradSofiya_BG,BG,0.5891729216945951,0.5203250829295334,0.5680169715226746,0.545749839968734,0.5430909032505589,0.41278730450865625,0.36011574417811254,0.2897392747556758,0.24009722998361996,0.34755901626674995,0.4111045708238514,0.4168974815362625,0.47503397057327534,0.5779456027356467,0.5389389426848644,0.7206117460867594,0.8506411048415679,0.8130030810399116,0.8179377333180357,0.8165852619710421,0.5009747099743438,0.4909610104073468,0.5431809131776196,0.6110771164158271,0.5436595658451688,0.7166406480074583,0.6659324573908656,0.9027770814687301,1.035401656464746,1.1597820122688993,1.0739488828446229,0.6161190270624437
188,GradZagreb_HR,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617908486395301,0.08655490298830187,0.06857919303367811,0.08722789089877389,0.0932994624008829,0.12194911756885154,0.18218959893902925,0.36769453200401464,0.3904797498228815,0.46400062684124616,0.5889305646505868,0.6714512701411953,0.6934346183324234,0.6900044188477166,0.6718767814020205,0.7434415633744398,0.6781707058758286,0.7456299670275247,0.8162860898957041,0.9059798128990567,0.9909104888950668,0.9516537725915715,0.3563201359127338
189,GrandEst_FR,FR,2.3487515685070486,2.623825075877366,2.61512242959578,2.425294274977078,2.2203780043910135,2.015029439148003,1.919757246877054,1.9539532341882988,2.0295069010442885,2.1449135023572152,2.318524734760957,2.486328117442391,2.4402311417689644,2.730002106804657,2.8764615275481895,3.349121595066445,3.0326037297587063,3.3719266245341593,3.4199153310671964,3.877106382592799,3.580153899568162,3.457054803562913,3.5445575013703934,3.1102397834515885,2.95748849677376,3.0739055139357436,2.869116152811847,2.840873936182371,2.6864026437907644,2.5344851360486427,2.6615787525767916,2.758535793173567
190,Graubünden_CH,CH,0.628494144601608,0.6999960276383597,0.6164157803969068,0.6745034565795578,0.6583758163355251,0.7090965511005553,0.6585823366691744,0.6505902793502036,0.5746835289812146,0.5972000025983133,0.5637549284289325,0.7034240786132818,0.8154274865131816,0.89721277227626,0.8501696575121086,0.8209405807381592,0.8507417885164187,0.8593105705452879,0.9431475862981566,0.979764795107653,0.9841492649499568,1.0528899776624216,0.9895061941915977,1.0274971583194665,1.021901976733557,1.1173107201852892,1.2167929703078912,1.2398875772097455,1.1192948382499823,1.1080804204468742,0.9769127217543419,0.8582598706068383
191,Grevenmacher_LU,LU,0.0,0.0732876001043196,0.07334750286783356,0.02568585697855446,0.040012601789189584,0.022680779497666972,0.016813242052870634,0.0,0.053167668726090724,0.11448556715423196,0.11641039202324366,0.13552572992880882,0.17630545219862606,0.21900621836369655,0.4229970385630805,0.3885217468348668,0.41645238428786646,0.5694613333674662,0.5807972133368943,0.5215914451346242,0.6372976500592201,0.5476216437678368,0.5320699937327511,0.5607555310096474,0.5330634620759381,0.5331848419545078,0.5190322255474454,0.4528147041192827,0.5372716693142248,0.580826333942569,0.5713372834320716,0.32167177781178796
192,Groningen_NL,NL,0.33952914872617074,0.35460984511103816,0.378554836089078,0.3921595406725702,0.4973286381080905,0.4541296166645004,0.6694536686186134,0.6732840840545435,0.755548680256034,0.7015195333861253,0.7801013007532019,0.7235609488277029,0.8448131617052204,0.7479288775390469,0.7138624014602715,0.7089076989088632,0.6421006286868681,0.8468310800539263,0.7888042617771345,0.6818850802187283,0.6806209581760834,0.7645438694604194,0.7596560073029522,0.758714457881066,0.9560444709162599,0.9774161098049051,0.9586978504211201,0.9364442907675158,0.9750213481845538,0.8920402465486158,0.5996296410139931,0.7081852349062973
193,Guanajuato_MX,MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477025723175055,0.040145128076927446,0.0405351788379491,0.11755395267780663,0.1918967314396417,0.19419371825980913,0.2369078588069148,0.36240293018509767,0.3870245248078922,0.3456683250514111,0.4013460214615604,0.5058814197096912,0.42402473966798265,0.3707564444692582,0.5396255300318704,0.5657301377192977,0.5829008898607669,0.172624638332117
194,Guangdong_CN,CN,0.0,0.03480649063355767,0.054169233847264596,0.09745665366147867,0.11584960019427476,0.27873509917075967,0.2662631294556668,0.3336168524216009,0.4929288695361028,0.5582732819246827,0.6112840462003841,0.7061667863194616,0.6439318079349295,0.6688031086685268,0.6766939861518928,0.8385890904812922,0.9468938085536808,0.8833055650658671,0.8684943282288657,0.8720703288730904,0.701067804960147,0.593982645078198,0.5326917635128245,0.49850487370245145,0.5119422162291241,0.5881447675376358,0.6155309059855132,0.7067682233857829,0.7566222090464159,0.7126545106293806,0.704855100608037,0.5442289383225448
195,Guangxi_CN,CN,0.08634531576705566,0.06058853174232672,0.05523098037938938,0.03935587525715659,0.024604354753354547,0.06420997990809071,0.1021573404455242,0.15428468869089518,0.17722177083447208,0.19168990054720844,0.20515581325480306,0.19724782675916755,0.18391212777318122,0.1597894745835538,0.1539520271207702,0.25790072205971504,0.3899902150664134,0.44446462735311365,0.4857225849566728,0.645547430369956,0.741475383126008,0.591640137079726,0.6383985599059374,0.8043435500272677,0.6839462282423601,0.5168089779725101,0.5565591923159339,0.34278852940107096,0.3126145974189729,0.3915397878377155,0.4749378635463837,0.3269169159515066
196,Guizhou_CN,CN,0.0,0.0,0.06355277837332472,0.06572180898638477,0.08450290025395207,0.1305740116023012,0.12415286198206754,0.07080366265605624,0.11763552451566753,0.12803682575721362,0.12500827962990135,0.1695289503809402,0.2082044664548287,0.1739503014651211,0.17460680062256853,0.21527169362615856,0.16645030969933525,0.18850128203796257,0.21991018250174732,0.19025072150728858,0.2267073446312217,0.24931953074940777,0.4422600197790565,0.44771675274009665,0.40384053532787445,0.48699955909733467,0.5872899092170083,0.5795344248015902,0.6122869328607552,0.6904806294200306,0.6211631941007657,0.2569116837025149
197,Gujarat_IN,IN,0.0,0.0,0.05576990743110906,0.05391304403732874,0.05968958371223347,0.08283862317224074,0.08858029357116613,0.056483759178836905,0.05158658256781081,0.0,0.02276105314207312,0.0540445411875221,0.024028350107224674,0.052793661289346046,0.08574099893054393,0.19874179103121115,0.1384415492640426,0.2847312385131443,0.3371007941946836,0.34967165156449026,0.36792411291817895,0.387880768370675,0.3223565003278563,0.48712230865841744,0.5821359575057828,0.6447604071476626,0.7648896354753821,0.8148921765826376,0.687382144209657,0.9298327364566334,0.8190552863458469,0.28403707925463667
198,Gunma_JP,JP,1.1309538953202336,1.1935388123862405,1.2054023619640006,1.108076415985487,1.0801005972173485,1.1977955113253838,1.1161394420200164,1.0731443903734315,0.907831066272702,0.8592775028338433,0.8577395974554931,1.0349553903720052,1.1983012687954795,1.253143016885337,1.1500737042883273,1.061942501993679,1.0109372656555586,0.8694263314276983,0.8528236841250163,0.8939923143868928,1.0710469697993954,1.007869222890158,1.1493213561727418,1.3155290022226354,1.2861448909836375,1.1065298839982562,1.238231148654154,1.2560781523512534,1.5361462081193578,1.4870308629009206,1.436411900222192,1.1272882151418993
199,Gwangju_KR,KR,0.0,0.0,0.0733485287858785,0.0793706166143906,0.08520144648869,0.10269968095864088,0.1457706186506897,0.10552624897864685,0.29820757804090237,0.4084352202493251,0.8000490551099109,0.891219567955018,1.1993256943364832,1.0740616268547545,1.3660657157754232,1.5716011808758426,1.4310865553966232,1.5443515490274207,1.5171347252702343,1.6491306594309776,1.7745001316661015,1.770498233720188,2.12601041052824,2.625877102503793,2.9430474250803953,2.9095758383701975,3.206953653001625,3.4544118251382883,3.5668905039297543,3.4406405056220954,3.279249977898833,1.465814254072883
200,Gyeonggi-do_KR,KR,0.7788113930997853,0.924783681004401,1.0920838392795749,1.5872731715126607,2.0027111514978406,1.7999511184767492,1.558245957030938,1.6193006760676854,1.498470972921398,1.6321982578572274,1.6282005141424167,1.792286901785392,1.854996496347207,2.0984145076593235,1.9741097111492378,1.9698277487371223,2.045483900249369,2.092900818175811,2.3548870683301435,2.5121907437760447,2.6022749650182893,2.565785416665629,3.1194754349672325,3.163259565297051,3.189582335027839,3.536995777632982,4.127056299148239,4.325942970382588,4.339511126761859,4.591034631880018,4.520958218613772,2.4160969474353493
201,Gyeongsangbuk-do_KR,KR,0.2874085124788809,0.3944930111894361,0.5807431372055815,0.8944432222448805,0.7941444714244952,0.7227027817238255,0.8981819552861257,0.9954775770751556,0.8017560913883065,0.8951237942690293,1.0658439322607218,1.1084787939059026,1.0209375860293262,0.9917496061897437,1.1815693687829372,1.5331998662762931,1.7166583501271881,1.918778643408472,2.1809913043528417,2.42030125772604,2.469560703410113,2.4572928320200895,3.1961152102658716,3.953885375499169,3.785478395764867,4.3354477554975634,4.859612932708219,4.740688401374194,4.418226189378064,4.349217307299838,4.278971641357978,2.10475741961036
202,Gyeongsangnam-do_KR,KR,0.09470875566749497,0.1483677374170097,0.22403213920716666,0.2197912070602566,0.22672548169386697,0.34115913766334327,0.33217052890994136,0.4341745063675533,0.523304613059536,0.9452990660428789,1.1036680898145732,1.33579053878854,1.7833899926156975,1.7524849863472454,2.0904255636566096,2.5530212732269266,2.973569286465683,3.0377938977183288,3.631090882846196,3.646237656939673,3.640247816620173,3.521286312392797,4.234958097573784,4.462332402475212,4.613981439295854,4.585520972181454,4.903993164723838,5.118878436162356,4.99695223239844,4.749133784017228,4.8608509359166305,2.486623901137622
203,Gyor-Moson-Sopron_HU,HU,0.08159435946158773,0.08808768926180563,0.06083143401795602,0.07514662148095963,0.07588992444980552,0.0,0.05983879756471172,0.0604574181715785,0.09048733224179242,0.13454903783972713,0.188558385985053,0.16745544591907863,0.24257081722506954,0.21574532982138164,0.16075626152910732,0.16113669282647164,0.220192314070346,0.142068627289809,0.11513551487201056,0.10160075485420259,0.10544364554835862,0.04337264009056418,0.10178692777703237,0.10456291527956305,0.19910119220170214,0.18038410393457988,0.2158752339828032,0.21700855505054656,0.27533659867859384,0.2273714428225587,0.23843785342482784,0.14034786669914792
204,Gävleborg_SE,SE,0.6645509424799747,0.7652925663195808,0.7711818407519835,0.7222923816255777,0.7529027912541681,0.7436713850747565,0.5896075658655191,0.6148095853512284,0.6080904067282021,0.6573768671904627,0.5463474694498414,0.5614077406636881,0.5560462113737495,0.6051294194747964,0.6382431401894424,0.6028426753412601,0.7105318632085544,0.7265083433644739,0.6880318505269186,0.6757869924687724,0.8441649585143338,0.9894676229986168,1.017354003673195,1.1089265824557237,1.1455119607984052,0.9551290200202213,0.6787068097200191,0.8707574622459585,0.8304966443448788,0.8072652995931123,0.9974885560249733,0.7563200309384641
205,Għawdex_MT,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047680016459672694,0.0497937404789602,0.0031443147399558996
206,HaDarom_IL,IL,0.2875460777551981,0.23232880133368586,0.19831544070052967,0.2519665091017236,0.28077905754201715,0.21697491453152587,0.34487230160878535,0.27694831303495904,0.3442021889639406,0.41819776043784207,0.6561640503329921,0.6176682793560491,0.7370980751096652,0.8710810716772066,0.9564092733352825,1.069699872307179,1.1096680590828558,1.1391259224221784,1.2786583002904783,1.4090148976956385,1.286579135211723,1.0921931380443946,1.0936383803105914,1.0666213854403013,1.1207072004094571,1.117148386228272,1.1976877293314052,1.0389473161980756,1.2372916615973593,1.1576068459760616,0.9486409819779891,0.8081864944304954
207,HaMerkaz_IL,IL,0.9372020449653996,0.9333345661177322,0.7524756115364202,1.032698286571156,1.014283162076105,1.2092172658418276,1.28037433111551,1.3791898290234383,1.7154583271591488,1.7990427924721462,2.0101270309018777,2.099959653053498,2.319689580958489,1.8887247705036607,2.044698721200152,1.9471094990187048,1.9819789143682283,1.768292486206754,1.5786398045174952,1.3439691800056386,1.298100500072059,1.2070730423755318,1.1519128811256618,1.1974381948454074,1.1198456118265703,1.2222933915678922,1.0591573807035302,1.1122541258980603,0.9482377420368769,1.001567264923675,0.946460517934238,1.3968002100297707
208,HaZafon_IL,IL,0.22860234596737006,0.29276471888069766,0.2876937057482239,0.37284469886935545,0.4655530316021424,0.6099269931896764,0.6561284276590861,0.5933715978074449,0.5254239281877463,0.510264291180684,0.49085683593467266,0.6329242322203783,0.8382530592668285,0.996823251556487,1.0717706279608779,1.211859350167802,1.2393659255868694,1.0270949082299348,1.083100421956441,1.0779234094641184,1.2493912774003908,1.2305991641112162,1.1248417382275748,1.0987720615873973,1.1712571906129694,1.0547947313207824,1.0905200409365947,1.163217622935537,1.0882031600594306,0.9161165233546948,0.9923127474538973,0.851373290949591
209,Haifa_IL,IL,0.9472358252606072,0.9417188952577712,1.0103408339764004,0.9600787704114241,0.9700981623908199,0.7242128938836452,0.7479958337542886,0.6316495135204625,0.8116941126455067,0.7411104399359492,0.7872201025905008,1.0102449729441245,1.2083828080167542,1.4694615032655995,1.4455372632441372,1.547754760582776,1.618758655708531,1.4577757953998212,1.3868333041321348,1.264899730791717,1.2790204414690851,1.1902660736906805,1.0465417525998748,1.0196803377805044,1.0683644008801132,0.9655522081087876,0.9231948211495284,0.8351207400672243,0.919829674137879,1.109786228987573,0.9622230759432,1.0645994816944333
210,Hainan_CN,CN,0.0,0.0,0.0,0.0,0.0,0.0,0.011505989178207835,0.044621836638837495,0.05053819257521713,0.05109855858018624,0.07186143564965385,0.052193032990531824,0.07304041551570728,0.060258627128441766,0.08881322955336965,0.10424191509986501,0.10246635543916627,0.05494087684894044,0.06060302996826843,0.0680071341630179,0.07450253289029102,0.15605089681486542,0.18406508836957478,0.23807737755115974,0.31853898034972405,0.30872361625212363,0.23699938276108615,0.2546851398909457,0.23192107879003193,0.1918773833830432,0.1732050481015481,0.10525281143496147
211,Hajdú-Bihar_HU,HU,0.12257414821571372,0.14585286029905614,0.17761030976506612,0.09546857931745106,0.1874493479452832,0.1591254543189085,0.17396866990449225,0.18192711110112517,0.18955123051546346,0.15714241520880357,0.14659534821444392,0.14691648763406448,0.1470076034505732,0.13921462626591433,0.12235213310962545,0.17202081467312041,0.13467845735761988,0.17392211208374966,0.16790823134093547,0.1821472516042549,0.12788297120448794,0.14016063997561087,0.17497493349361237,0.11861172061917778,0.1346311815333666,0.13441368477894755,0.10259850812557803,0.1074055022618458,0.09229705910751257,0.09185367155146461,0.09815079005680398,0.14343270500109911
212,Halland_SE,SE,0.6756491176179139,0.7127618254672621,0.725713640426496,0.8358022202251174,0.7642148159173668,0.7313628145185033,0.7555940400346064,0.8141347452955628,0.6735483256477572,0.6589015724600288,0.737382841184444,0.5966923938591852,0.5550865170718626,0.6264397571575845,0.7000320493149665,0.6367982117743237,0.8009971886279297,0.8732602960054793,0.756494978172014,0.7331106664717028,0.7653539962073116,0.7981875129878914,0.8738761897503373,0.8240780196109508,0.9186645982512662,1.0482156969534646,1.270353455328267,1.2826298388883397,1.319745434757822,1.3352119420940667,1.2336746267982432,0.839805462221873
213,Hamburg_DE,DE,1.5707304340823005,1.7772204408138101,2.274907961242309,2.4383353795894362,2.447941675701088,2.2066846918597665,2.1491769830998586,1.8495102477839283,2.06538450750476,2.125772119998811,2.1492314147947145,2.0394954166420574,1.9982247076642492,2.0030319833950334,1.9583939548131812,2.3323626930414187,2.3216245483636766,2.1450247188890352,2.225635928191159,2.447256033284257,2.2647774688598403,2.1731763042925767,2.324274859893616,2.608468894000576,2.6430594720799196,2.491975723751176,2.3807499814561526,2.3578480880848884,2.131307473088784,2.076382194589692,1.8841756420993037,2.1891013529984313
214,Harju_EE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024077286293381978,0.03812279041499844,0.04243482065587716,0.0976710295712733,0.09490816665191724,0.09543507973252609,0.1357511423793489,0.16599192340987148,0.1204242358038948,0.15891500857846944,0.21572278930318975,0.1447694687949617,0.20451125657777042,0.2699156675325874,0.1968219912572051,0.18317472863400958,0.2949298105089501,0.43741492921433867,0.46461326896325833,0.7071157407465806,0.8351054616382134,0.15896214827943947
215,Haryana_IN,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027824088149872025,0.03758309817432844,0.03699288798052929,0.034393576706166454,0.0,0.0,0.035444398207695606,0.09625457540775431,0.13504636138804843,0.16821272568436116,0.22721532208605616,0.25065646142328757,0.23648943868896208,0.22578024238827926,0.20271821563518233,0.25056634378207715,0.23059531775307215,0.23946576008130196,0.3870509296141853,0.6186742569277202,0.7985848252001702,0.9202470612866972,0.9894479499732486,0.19836270440448375
216,Haskovo_BG,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152268270427301,0.11618604298764579,0.0,0.0473811011925999,0.06266201710779441,0.05378558550345832,0.0532547847242234,0.05347032853082402,0.0,0.0,0.0,0.016395565895187706
217,Hauts-de-France_FR,FR,1.4217613067572419,1.522413636843696,1.6059788185825752,1.7198448557528294,1.8988840677074106,2.228520064339552,2.0687084621043477,1.8772613104319162,1.9789821426850984,1.8748960781803414,2.104855522780822,2.2999537334529814,2.403926195485504,2.513383367814362,2.689141686074703,2.9799336184316316,2.631677298856006,2.791976522457289,3.08373225072859,3.0767854337926455,2.9930893911933287,2.900156096292376,2.941986121096982,3.0819481873867662,2.894001049095705,3.0220843088024907,2.74139395068423,2.675779272982807,2.5846994506678906,2.3487421520170155,2.5547354808014773,2.4358461882026003
218,Hawaii_US,US,1.0709696762839958,1.0822371753918314,1.0436208771751003,1.1858008525073318,1.4141679290387739,1.6490014324332556,1.7751809054867225,1.7152730395178348,1.7044501594885684,1.6466808610221457,1.5512583966947275,1.5246083722170112,1.5729230778010275,1.6847832193527559,1.5855615670549112,1.7932334132124939,1.796108236176218,1.5564661306258185,1.6311946483320698,1.8608183046327744,1.9457328577602377,1.9198707829029185,1.942111109733037,1.9769921038964302,1.8673211176938138,1.817357053411906,1.7586365977649945,1.7024267746962265,1.9526961933832467,2.1884934742138187,2.0831697117936354,1.6773918081192138
219,Hawke'sBay_NZ,NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837723306553313,0.07925604219276526,0.07774642540791452,0.09535564353284255,0.13148009748046538,0.1421570503192486,0.20808405745119404,0.29765926788354263,0.31949938509233566,0.4239799976874586,0.3788036035405532,0.4547867958826853,0.33986446890305955,0.29505412783020823,0.20733236604793004,0.11353021168766891
220,Hebei_CN,CN,0.0,0.06893806845179838,0.32246512684883294,0.4103169933082563,0.4134326877522834,0.3795624826720682,0.28814639148167176,0.1402220591767789,0.2133869788087005,0.2991719773416707,0.36720433926121626,0.4535214429582112,0.47860065996021617,0.4752870665980116,0.4226632274122097,0.3738402814616698,0.4364000552723986,0.41679976597148516,0.5996444096194153,0.6124109012085406,0.6939140544620291,0.5649996126175565,0.6502615108606106,0.5459863433322353,0.6491104834888544,0.6905981675855372,0.642810104524306,0.6869306178084749,0.8177733444218176,0.6362052779558827,0.6574658035457273,0.46477645923124095
221,Hedmark_NO,NO,0.04938733504585422,0.0971958900901586,0.1032047575845119,0.1071404931712651,0.05850624395035878,0.1182674427236504,0.07061176877401401,0.06737846956166454,0.11383499145776321,0.11400807012679595,0.0,0.06619534001855261,0.0685007078854545,0.05610154275353155,0.05388155075552194,0.05648588937454759,0.015445188423107712,0.01914851288678547,0.03377153904835111,0.08267834610018145,0.08286833072024823,0.15190359242030801,0.1514268753716454,0.11173997905246774,0.1322230866499455,0.1477057192318373,0.19074114356435143,0.16507646532752693,0.1620649983471272,0.13052983324321069,0.19528838029901824,0.09591330593418572
